,comments,dateStamp
3015,"Headline : Man ' s Skin Off After Taking COVID Vaccine - New York Post . / 2021 / 03 / 30 / - skin - peeled - off - in - reaction - to - - - covid - / “ It all just so fast . My skin peeled off ,” “ It was stinging , burning and itching . Whenever I bent my arms or , like the inside of my knee , it was very painful where the skin was swollen and was rubbing against itself ,” he continued "" “ We out all the viral , we out COVID - 19 itself , we made sure that his and liver was , and finally we came to the conclusion that it was the vaccine that he had received that was the cause ,” . told the outlet . If you look at the risk for adverse reaction for the vaccine it ’ s really , really low ,” she said . “ We haven ’ t seen a great concern at all . I am a big proponent of the vaccine . """,2021-04-01T00:54:31Z
3016,so is not taking a vaccine . my nor myself will ever take this shot,2021-04-01T00:42:29Z
3017,These have a better chance of being stuck by lightning twice in a day than being by this vaccine .,2021-04-01T00:19:59Z
3018,This is sick .,2021-03-31T23:37:25Z
3019,Drug war ending = Vaccine War 40 from now there will be a documentary about vaccine damage to economy and our country . @ Prater what huh ? Are you talking about the NATIONAL CHILDHOOD VACCINE INJURY ACT that was in by President to block after a 4 billion dollar were out . Then the Disability Act that was right after for the reason the government would continue to disabled and kill by unethically pushing ?,2021-03-31T23:29:34Z
3020,Yaya ha right,2021-03-31T23:26:44Z
3021,"and , once thought 3rd world banana their own , US ineptitude . US Warp speed only just caught up with , China , Russia , and to be the 6th vaccine to market . Not wearing and not taking the vaccine in danger . are pro - country not pro - self . The / team should be considering the mess that Traitor Trump left them .",2021-03-31T22:35:36Z
3022,"China to 69 , to 43 for and . Meanwhile the US & vaccine is at a hefty price to only . Traitor Trump and only ordered for 10M of the US 326M population , leaving with nothing . Traitor Trump and took the vaccine in behind the ' and now up two later .",2021-03-31T22:35:23Z
3023,100 % effective at your existence,2021-03-31T22:22:42Z
3024,The same people who eat junk are the same people who take the vaccine .,2021-03-31T22:13:24Z
3025,"March 2 , 2021 Number of to after COVID by nearly 4 , 000 in one week Between . 14 , 2020 , and . 18 , 2021 , 19 , 907 of adverse were to , 1 , 095 and 3 , 767 serious . Tue Mar 2 , 2021 - 2 : 17 note : The 2 / 12 / 2021 release of data found 15 , 923 of adverse from after taking a COVID - 19 vaccine . The 2 / 18 / 2021 release of data found 19 , 907 of adverse from after taking a COVID - 19 vaccine . March 2 , 2021 ( ’ s Health Defense ) — The latest data made public by the for Disease Control and Prevention ’ s ( ) Vaccine Adverse Event System ( ) on and after COVID are in line with that have been since the first data were in . Between . 14 , 2020 and . 18 , 2021 , 19 , 907 of adverse have been to , 1 , 095 and 3 , 767 serious . About a third of the within 48 of vaccination , and 48 % of the people who ill within 48 of being . About 21 % of the were cardiac - related . As The Defender last month , . J . , a pediatric , the U . S . Food and Drug Administration in that like those by and could cause inflammation of the brain and heart , and other in ways not assessed in safety . Of the , 966 were in the U . S . and 129 outside the U . S . The average age of the deceased was 77 . 8 , the was 23 . Of those who , 53 % were male , 46 % female and 1 % of the did not include gender . Of those who , 56 % received the vaccine , and 43 % got the vaccine . The number of serious adverse by 641 this week , to a total of 3 , 767 between . 14 , 2020 , and . 18 . Adverse reaction from the latest data include : 160 of adverse affecting pregnancy , 47 / births1 , 135 anaphylactic , 64 % of which were after a vaccine and 35 % after the vaccine 257 of Bell ’ s palsy ( 71 %; : 29 %) By comparison , during the same time period — . 14 , 2020 – . 18 , 2021 — received of 83 following flu . • According to the , “ it is important to note that for any event , no cause - and - effect relationship been established … data on any adverse event following vaccination , be it coincidental or truly by a vaccine . The report of an adverse event to is not documentation that a vaccine the event .” is the primary mechanism in the U . S . for adverse vaccine . to require further investigation before a determination can be made as to whether the adverse event was directly or indirectly by the vaccine . • As of . 18 , 57 . 74 million COVID had been in the U . S . • On . 27 , the U . S . Food and Drug Administration Emergency Use Authorization to a third COVID vaccine — the & single - shot vaccine . are to roll out as early as this week . ’ s Health Defense anyone who experienced an adverse reaction , to any vaccine , to file a report following these three . • © March 1 , 2021 ’ s Health Defense , . This work is and distributed with the permission of ’ s Health Defense , . Want to learn more from ’ s Health Defense ? Sign up for free news and from F . , . and the ’ s Health Defense . Your donation will help to support us in our .",2021-03-31T21:08:11Z
3026,"March 2 , 2021 Number of to after COVID by nearly 4 , 000 in one week Between . 14 , 2020 , and . 18 , 2021 , 19 , 907 of adverse were to , 1 , 095 and 3 , 767 serious . Tue Mar 2 , 2021 - 2 : 17 note : The 2 / 12 / 2021 release of data found 15 , 923 of adverse from after taking a COVID - 19 vaccine . The 2 / 18 / 2021 release of data found 19 , 907 of adverse from after taking a COVID - 19 vaccine . March 2 , 2021 ( ’ s Health Defense ) — The latest data made public by the for Disease Control and Prevention ’ s ( ) Vaccine Adverse Event System ( ) on and after COVID are in line with that have been since the first data were in . Between . 14 , 2020 and . 18 , 2021 , 19 , 907 of adverse have been to , 1 , 095 and 3 , 767 serious . About a third of the within 48 of vaccination , and 48 % of the people who ill within 48 of being . About 21 % of the were cardiac - related . As The Defender last month , . J . , a pediatric , the U . S . Food and Drug Administration in that like those by and could cause inflammation of the brain and heart , and other in ways not assessed in safety . Of the , 966 were in the U . S . and 129 outside the U . S . The average age of the deceased was 77 . 8 , the was 23 . Of those who , 53 % were male , 46 % female and 1 % of the did not include gender . Of those who , 56 % received the vaccine , and 43 % got the vaccine . The number of serious adverse by 641 this week , to a total of 3 , 767 between . 14 , 2020 , and . 18 . Adverse reaction from the latest data include : 160 of adverse affecting pregnancy , 47 / births1 , 135 anaphylactic , 64 % of which were after a vaccine and 35 % after the vaccine 257 of Bell ’ s palsy ( 71 %; : 29 %) By comparison , during the same time period — . 14 , 2020 – . 18 , 2021 — received of 83 following flu . • According to the , “ it is important to note that for any event , no cause - and - effect relationship been established … data on any adverse event following vaccination , be it coincidental or truly by a vaccine . The report of an adverse event to is not documentation that a vaccine the event .” is the primary mechanism in the U . S . for adverse vaccine . to require further investigation before a determination can be made as to whether the adverse event was directly or indirectly by the vaccine . • As of . 18 , 57 . 74 million COVID had been in the U . S . • On . 27 , the U . S . Food and Drug Administration Emergency Use Authorization to a third COVID vaccine — the & single - shot vaccine . are to roll out as early as this week . ’ s Health Defense anyone who experienced an adverse reaction , to any vaccine , to file a report following these three . • © March 1 , 2021 ’ s Health Defense , . This work is and distributed with the permission of ’ s Health Defense , . Want to learn more from ’ s Health Defense ? Sign up for free news and from F . , . and the ’ s Health Defense . Your donation will help to support us in our .",2021-03-31T21:08:06Z
3027,"March 2 , 2021 Number of to after COVID by nearly 4 , 000 in one week Between . 14 , 2020 , and . 18 , 2021 , 19 , 907 of adverse were to , 1 , 095 and 3 , 767 serious . Tue Mar 2 , 2021 - 2 : 17 note : The 2 / 12 / 2021 release of data found 15 , 923 of adverse from after taking a COVID - 19 vaccine . The 2 / 18 / 2021 release of data found 19 , 907 of adverse from after taking a COVID - 19 vaccine . March 2 , 2021 ( ’ s Health Defense ) — The latest data made public by the for Disease Control and Prevention ’ s ( ) Vaccine Adverse Event System ( ) on and after COVID are in line with that have been since the first data were in . Between . 14 , 2020 and . 18 , 2021 , 19 , 907 of adverse have been to , 1 , 095 and 3 , 767 serious . About a third of the within 48 of vaccination , and 48 % of the people who ill within 48 of being . About 21 % of the were cardiac - related . As The Defender last month , . J . , a pediatric , the U . S . Food and Drug Administration in that like those by and could cause inflammation of the brain and heart , and other in ways not assessed in safety . Of the , 966 were in the U . S . and 129 outside the U . S . The average age of the deceased was 77 . 8 , the was 23 . Of those who , 53 % were male , 46 % female and 1 % of the did not include gender . Of those who , 56 % received the vaccine , and 43 % got the vaccine . The number of serious adverse by 641 this week , to a total of 3 , 767 between . 14 , 2020 , and . 18 . Adverse reaction from the latest data include : 160 of adverse affecting pregnancy , 47 / births1 , 135 anaphylactic , 64 % of which were after a vaccine and 35 % after the vaccine 257 of Bell ’ s palsy ( 71 %; : 29 %) By comparison , during the same time period — . 14 , 2020 – . 18 , 2021 — received of 83 following flu . • According to the , “ it is important to note that for any event , no cause - and - effect relationship been established … data on any adverse event following vaccination , be it coincidental or truly by a vaccine . The report of an adverse event to is not documentation that a vaccine the event .” is the primary mechanism in the U . S . for adverse vaccine . to require further investigation before a determination can be made as to whether the adverse event was directly or indirectly by the vaccine . • As of . 18 , 57 . 74 million COVID had been in the U . S . • On . 27 , the U . S . Food and Drug Administration Emergency Use Authorization to a third COVID vaccine — the & single - shot vaccine . are to roll out as early as this week . ’ s Health Defense anyone who experienced an adverse reaction , to any vaccine , to file a report following these three . • © March 1 , 2021 ’ s Health Defense , . This work is and distributed with the permission of ’ s Health Defense , . Want to learn more from ’ s Health Defense ? Sign up for free news and from F . , . and the ’ s Health Defense . Your donation will help to support us in our .",2021-03-31T21:08:02Z
3028,R . I . P .,2021-03-31T21:07:53Z
3029,"Imagine a virus so deadly that you have to test just to see if you have it , they still won ' t even tell us a long - term side effects so who what will happen down the line",2021-03-31T20:40:21Z
3030,"If you give this to your child you are literally their innate immune system for the rest of their . They will lose the ability to fight off other than Covid . Mark my , come the fall we will start seeing massive of sickness and death from the lining up right now to get a that will literally kill their immune function .",2021-03-31T19:09:33Z
3031,This is wrong !,2021-03-31T18:18:43Z
3032,is our true friend and brother .,2021-03-31T18:10:55Z
3033,"The audacity .. they have no idea what will happen in to come , especially young . In fact our are over , and serious health have been happening .",2021-03-31T18:04:53Z
3034,politician & news when will you leave your covid - 19 propaganda ... it will affect all poor & .... you normal life of of these .....,2021-03-31T17:30:11Z
3035,"When you ’ re body filled with a certain amount of ( food / iron ) it can than spill into the blood stream , this you ’ re body to react . You get like fever , sweating , , diarrhea all to expel whatever you have . It to create bacteria as well to consume the the process of phagocytosis . You ’ re body a virus which is coming together to restore cellular tissue and it will find the viral protein already ** in the cell the genome and cell will call upon the blueprint and whatever is to cleanse the cell and it ’ s surroundings . The whole virus is in the nucleus , the virus will obtain the and from the cell . This will help dissolve specific toxic with the help of white blood . When the cell filled with the new virus it it into the body which ’ t harm the cell . It til . An example of a “ virus ” is acne , white their white blood and black are red blood trying to expel . A direct misconception of virology itself is that with the same virus have different , that actually can ’ t happen . If it was the same virus it would be the same , but their not apparently in the corona . Everyone is different because everyone their own to fight off and the level of are different for everyone . If the virus was coming from Outside *** of the body the virus would NOT care what level of health or immunity a person had .",2021-03-31T16:54:33Z
3036,Covid is all,2021-03-31T16:53:25Z
3037,"You ! This is a huge lie and you ' re just in the of the world scheme to take down the middle class and you idiot talking will be among the all new class of poor , !",2021-03-31T16:32:35Z
3038,"There ' s no way my are this garbage in their , I don ' t care how great they say it is . Tell us exactly what ' s in it , and all side effects .",2021-03-31T16:29:07Z
3039,We ’ t falling for your .! Say no to the new world order,2021-03-31T16:25:37Z
3040,"So , our immune are Irrelevant now ? Here just take a shot . Thanks , but ill stick with my trusty immune system .",2021-03-31T16:14:48Z
3041,"the Vaccine is 100 percent for . All of a sudden when is not one thing is the next . that already have the corona virus the preference . And also if they have medical behind it . I guess . is going to minster the like the regular shot ' s , And with the corona virus the rate is lower when it comes to than . And some when they are sick they have work cut out for them , God Bless our of the World .",2021-03-31T16:08:19Z
3042,"Not a vaccine , but a sterilization drug in disguise",2021-03-31T16:05:07Z
3043,100 % i call that,2021-03-31T15:59:26Z
3044,"I am very skeptical about fitting the profile of it being . One can run amuck on this stuff of too much vaccination , I prefer to seek and one shot at age 67 since less side effects , if the number of new remains stubborn , but if they collapse , maybe another time",2021-03-31T15:53:56Z
3045,""" been a “ habitual offender ,” persistently engaging in illegal and corrupt marketing , and adverse trial .""",2021-03-31T15:52:22Z
3046,"Why is the only covid 19 vaccination given out to the people . If these are so good , why ' t the people it",2021-03-31T15:52:08Z
3047,$ 💰🚀 low FLOAT,2021-03-31T15:48:05Z
3048,criminal history .,2021-03-31T15:48:00Z
3049,Why are the right so afraid of vaccine ??!,2021-03-31T15:39:57Z
3050,As a grandparent I say this is great news . Been over a year since we had a hug . Let ' s get this right .,2021-03-31T15:34:51Z
3051,No . Just no ✋,2021-03-31T15:29:20Z
3052,Stop the,2021-03-31T15:24:26Z
3053,100 % effective ? well the survival rate for COVID in general is 99 . 8 % anyways 🤣,2021-03-31T15:19:26Z
3054,Better be 💯 percent legit or a bunch of coming ya way ! 😡 Ban mask !,2021-03-31T15:18:47Z
3055,is lying through their teeth . Long term effects are unknown and people are dying every day from these gene . All in .,2021-03-31T15:16:54Z
3056,"Dont listen to fake news , you been told",2021-03-31T15:15:46Z
3057,Of course they do .,2021-03-31T15:12:55Z
3058,"There is nothing on this planet that is 100 percent safe . Nothing ..,",2021-03-31T15:08:51Z
3059,: Media : Economy : Shutdown Election : Stolen Democracy : Fake System : Transparency : Anyone who still is free or in the ' free market ' after what we ' seen over the past few is an idiot ..,2021-03-31T15:06:41Z
3060,"please don ' t give this to your , wait a little longer no one the long term effects of covid 19 or its vaccine and nothing in this world is % 100",2021-03-31T14:59:41Z
3061,According to who to who 🤣 Big is in for profit don ’ t forget it !,2021-03-31T14:49:47Z
3062,", but these are the who so why do it ? of these so are coming to light one year later .",2021-03-31T14:46:31Z
3063,Fake 🚫💉💦 Pandemic they lied to us,2021-03-31T14:44:17Z
3064,I took my vaccine yesterday and only felt a slight sore throat and a very light headache ... it ’ s gone already I feel 100 % normal again so I ’ m confident this will work,2021-03-31T14:40:43Z
3065,"Reminder that Trump not only won , but Won in a Landslide ! 💯🇺🇸",2021-03-31T14:38:50Z
3066,100 % pro propaganda,2021-03-31T14:38:50Z
3067,encouraging and positive .,2021-03-31T14:38:44Z
3068,Nothing is 100 % certain in life ! More 💩,2021-03-31T14:38:06Z
3069,Gosh and they ’ t do this in over two with the flu ????,2021-03-31T14:37:55Z
3070,🥰🥰🥰🥰,2021-03-31T14:35:39Z
3071,I could see getting my child if they were obese or had severe asthma but why would I if they are healthy ? Now if it would prevent transmission I would be on board with it .,2021-03-31T14:34:07Z
3072,DISGUSTING .... are people waking up yet ??? Their aim is a total depopulation program .,2021-03-31T14:32:02Z
3073,But it only last 3 unlike j & j that last a year,2021-03-31T14:30:54Z
3074,Hope Western will share the vaccine to the world . And not for themselves only . Herd immunity is useless if this virus keep in the other part of the world .,2021-03-31T14:30:40Z
3075,15 i can get my life back to normal !!!,2021-03-31T14:27:19Z
3076,’ t getting sick though .... this is horrible,2021-03-31T14:26:21Z
3077,"Stay mad ,",2021-03-31T14:25:59Z
3078,"This ’ t even a vaccine , it ’ s an experimental injection for a drug that ’ s still in clinical trial ( to finish 2023 ). No one the long term effects of this technology . Use instead - check out (. net ).",2021-04-01T12:27:34Z
3079,"don ’ t lie , but if Forged They Do . True Efficacy comes from Third Party & who have No Connection To Drug . Read “ This Is A - Attack Alert ”, by B to better understand the Truth about COVID - 19 . , a Medical Doctor with a in Pharmacology said , “ There Is No Proof Any Cure Anything .",2021-04-01T01:35:44Z
3080,"been a habitual offender persistently engaging in illegal and corrupt marketing , , and adverse trial . Then you want me to trust them with a rushed vaccine ?? Hard pass .",2021-03-31T18:27:49Z
3081,Fun fact ... covid 19 is near nothing to to begin with,2021-03-31T16:58:57Z
3082,! It ’ s not even by the ! Experimental emergency use is what it ’ s authorized for and you are their guinea pig !!!,2021-03-31T15:31:07Z
3083,I smell .,2021-03-31T14:52:00Z
3084,Then keep it for your mother since said you all just .,2021-03-31T14:18:17Z
3085,admitted that these are chemical that will make you sick . Do watch for it if you have been with these deadly,2021-04-12T03:32:29Z
3086,"Look up "" The Pandemic 2025 - 2028 "", The Center already have "" make "" for future pandemic and for you .",2021-04-12T03:31:44Z
3087,". Roger , and Medical Director of said "" It ' s a serious concern to me that this vaccine is being declared as safe and being into of arms internationally . We all know that traditionally need 2 to 4 year period of time in order to be sure that adverse side effects are not statistically significant and that is simply not with this vaccine . It ' s been rushed to market quite inappropriately because the scale of threat does not determine that degree of risk - the vast majority of people the working well are not going to die of this condition . It ' s going to be a flu - like illness and the vulnerable , the older people of course should be . In other ways that don ' t necessarily require a vaccine that ' s infection control that have been known for and there are about that on the shelf currently getting dusty . So the vaccine is first of all , are unnecessary . Secondly , it ' s reckless in of how it ' s being because it ' s certainly not being shown to be safe . And then of course we had the recent realization that there were significant number of in under 55 with thrombotic blood in various of the body , brain and . For example , that cause vaccine to be suspended in many internationally . Now that of course to the very core of what I was saying these would have been discovered in the normal course if they had extended the testing period which they chose not to do . So here we have some unfortunate side effects that have essentially removed half of the potential population from vaccination namely under 55 . So it ' s merely an example of what everyone ' s been saying that at all knowledgeable about - that is was reckless unnecessary and unsafe anyone that ' s saying this vaccine is safe without any qualification is guilty in my opinion . If they ' re in medicine have medical malpractice . It ' s as simple as that .""",2021-04-12T03:31:09Z
3088,Dont trust,2021-04-03T04:08:40Z
3089,"When anyone or is 100 % confident , you know something is likely wrong . Nothing is 100 % certain .",2021-04-02T08:01:58Z
3090,No influenza vaccine is 100 % effective .... unscientific ....,2021-04-02T00:38:21Z
3091,very nice ............... good . very safe ......,2021-04-01T15:13:09Z
3092,innocent with an experimental gene therapy is appalling .,2021-04-01T14:14:20Z
3093,See how they Mislead and Deceive you Subtly !! Initially they told you the vaccine Only for 16 and above Now a whole different story !! Outrageously Evil !!!! fraud is going to try on little very soon !!,2021-04-01T10:34:27Z
3094,Common sense will tell you that those are False by the vaccine of 100 % efficacy !! They are all out to take advantage of to be with lethal toxic !! are vulnerable and need your protection !,2021-04-01T10:29:56Z
3095,Both my health and life insurance company won ' t cover me if I get the jab . Neither will Big . So who will if or death occur ?,2021-04-01T10:09:19Z
3096,used more than 2600 as guinea ? And you still trust the ?,2021-04-01T07:10:34Z
3097,Watch Sue Grey explaining her Open Letter to the New Prime Minister about Vaccine,2021-04-01T06:37:19Z
3098,"This is not a vaccine . We need to be really clear . We ’ re the term “ vaccine ” to sneak this thing under public health . This is not a vaccine . This is an in a fat envelope , that is to a cell . It is a medical device designed to stimulate the human cell into becoming a pathogen creator . It is not a vaccine . actually are a legally defined term , and they ’ re a legally defined term under public health law , they ’ re legally defined term under the and . And a vaccine specifically to stimulate both an immunity within the person who is it , but it also to disrupt transmission . And that is not what this is . They have been abundantly clear in saying that the strand that is going into the cell , it is not to stop transmission . It is a treatment . But if it was as a treatment , it would not get the sympathetic ear of the public health , because then people would say , well what other are there ? - . E . Martin",2021-04-01T06:08:54Z
3099,Watch ' s interview in Health,2021-04-01T06:08:44Z
3100,Of course they ' re going to say it ' s safe .,2021-04-01T05:42:20Z
3101,Exterminate the .. good idea ... So glad the won ' t be congested in 10 .,2021-04-01T04:13:48Z
3102,"The book "" Vaccine Journal "" by Guru is helpful for keeping record of .",2021-04-01T03:11:27Z
3103,"don ’ t lie , but if Forged They Do . True Efficacy comes from Third Party & who have No Connection To Drug . Read “ This Is A - Attack Alert ”, by B to better understand the Truth about COVID - 19 . , a Medical Doctor with a in Pharmacology said , “ There Is No Proof Any Cure Anything .",2021-04-01T01:33:00Z
3104,"Have you come across any gullible people that these gene therapy is safe and effective but ' t want to be proven that these can combat against the real ? Do not believe such made by these gullible people . If you believe it works then you should get it to be tested , otherwise why would you want to be in the first place ?",2021-04-01T01:21:08Z
3105,They need to make it available in like . Great work ! Covid19 is dead .,2021-03-31T17:17:38Z
3106,"Never trust what big say . Check with oversight and reputable research . These only out to make more money , nothing else .",2021-03-31T16:25:16Z
3107,"Previously : are not they don ' t need it . Now : They need it , its 100 % effective . If we follow the previous routine of then it will go like this . In 1 time : 97 % effective In 2 time : 95 % effective In 3 time : 90 % effective . In 4 time : vaccine stopped as it needs a bit more research Well you can ' t sue as we ' t really know how it would turn out as it ' s been rushed through .",2021-03-31T15:02:03Z
3108,"Good , they did A great job",2021-03-31T14:09:48Z
3109,that ! Ill wait to see what to “ Covid Vaccine ” in 10 .,2021-05-19T20:39:24Z
3110,They Hank . Not me .,2021-05-18T05:34:35Z
3111,Fake news .,2021-05-18T05:33:30Z
3112,Start with the older then we grab the baby ’ s,2021-05-16T18:06:57Z
3113,"The to expand the Emergency Use Authorization ( ) for ’ s COVID - 19 vaccine to enroll , 12 - 15 . around the world have noted extreme danger and believe due to their immune . There are now over 4 , 100 associated with the experimental COVID vaccine . By comparison , an experimental vaccine in the in 1976 was permanently after just 25 !",2021-05-16T14:25:16Z
3114,Giving an experimental shot on the population for a virus that is no risk to them is either sheer stupidity or evil .,2021-05-15T21:15:21Z
3115,gene therapy a couple of to show its effects not a couple of,2021-05-14T14:22:22Z
3116,:// academic . logos . / the - covid - vaccine - - 666 - written - all - over - it - and - why - that - doesnt - matter - according - to - revelation /,2021-05-11T03:05:59Z
3117,100 % k just like the b . s of effectiveness they put out but all these r catching covid and it ' s weird you don ' t see that on the news,2021-05-05T22:22:33Z
3118,I ' m willing to take the vaccine and risk whatever to me for protection against this disease and helping people who cant get it .,2021-05-04T00:40:07Z
3119,Bad news . Most do not even have for one tenth of their adult population and the US is going to monopolize for US ( who don ' t need to be in the first place as Covid only them slightly unwell ).,2021-04-10T09:11:50Z
3120,THANK YOU SCIENCE !!! These need to get EDUCATED !,2021-04-08T03:52:43Z
3121,➜ 18cams . 》》 《《 ， ， ， ， ， ， `' 。 ， ， ， 。 ， 。 ， 。 ， ， ， ， （ ， %^%^ 1617843619,2021-04-08T01:00:34Z
3122,No such thing as 100 % effective .,2021-04-07T13:06:41Z
3123,Hilarious that the same people who said social and home was “ living in fear ” are the same people who are afraid of a little jab to end a pandemic . like living in fear to me ;),2021-04-04T11:27:34Z
3124,Y ’ all some in these,2021-04-03T23:28:13Z
3125,"It ' s like a sheep , for ' s ...",2021-04-02T23:00:17Z
3126,When will come this vaccine on ...,2021-04-02T18:54:06Z
3127,Why would a 12 year old need to get ?,2021-04-02T01:54:08Z
3128,This is very sad 😢 poor,2021-04-01T22:02:27Z
3129,"@ 👑💘👄💍👰🏼🤵🏼🍾🥂🌹 Anything concerning COVID - 19 is inaccurate . 🤨 Touch , "" We See "", "" We Taking ', not my & do my prophet no harm .📖 He said to his , “ Hard and are bound to come , but too bad for whoever them on ! Better to wear a millstone necklace and take a swim in the deep blue sea than give even one of these dear little a hard time ! 📖 the NOT DEAD as was forth from the dead to restore the due glory to God that was stolen & buried in the grave . As these NOT DEAD of glory , NOT "" "" are buried , ALIVE ! 🧐🙄☝🏽@ Prince @ @ @ @ @ @ Pastor Clay @ @ Q ( ) @ @ @ @ @ @ @ @ @ @ 2PA @ Easy - E @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ . E . @ @ @ @ @ ( & Son ) @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ & @ @ ( Curly ) Neal @ @ . @ @ @ @ @ @ @ @ @ @ @ @ . @ @ @ @( Bishop ) Prayerfully this lie of her death is intended to represent the death of the error in her title ( Bishop ) God gone start killing the perpetrator of these that are STEALING HIS GLORY !🤨☝🏽 @ @ . D . @ . A . @ @ @ . J . @ . T . @ @ . Hall @ @ @ @ @ @",2021-04-01T19:40:04Z
3130,"Dear Today , are selling their FOR PROFIT ! And obviously trying to corner the market on aged 12 to 15 . What your have is a advert . Please wait until a vaccine is peer by and then announce the data , otherwise its just nothing to nobody except for and other that got a free advert for something that is not proven .",2021-04-01T16:29:45Z
3131,"BREAKING NEWS : shown to be 100 % effective in keeping rain off of the of people who stay indoors ! This virus does not affect in any measurable way so saying it ' s "" 100 % effective "" is a bit of a nothing .",2021-04-01T14:47:02Z
3132,is Fool 😅👍👍👍,2021-04-01T11:45:06Z
3133,is Fool 😅👍👍👍,2021-04-01T11:45:02Z
3134,Can we have a civil war please ? I know what it like to be a refugee,2021-04-01T10:26:11Z
3135,"So Big itself , and found nothing but perfection . Gee , what a shocker . I ' m absolutely .",2021-04-01T08:48:47Z
3136,😀😱😄😃🔃,2021-04-01T07:44:01Z
3137,"I ' m just here for the , ' t even watch the video , .",2021-04-01T06:03:31Z
3138,Poison !,2021-04-01T04:50:00Z
3139,It ’ s a lie !!!,2021-04-01T02:21:26Z
3140,13 YEAR OLD GANG WHERE ARE YOU ?,2021-04-01T02:09:39Z
3141,Good bless you all 🙏,2021-04-01T01:30:50Z
3142,NOTHING is 100 %. What propaganda .,2021-03-31T23:42:18Z
3143,,2021-03-31T23:05:34Z
3144,"Covid US 564 , 901 202 , 633 126 , 713 Canada 22 , 941 China 4 , 636 909 26 10 . US school are a year behind from that the WHO simple 3 point plan . The educational gap and associated social are Trump ' s legacy affecting the US for to come . Anti - , Anti - , and are killing .",2021-03-31T21:19:54Z
3145,"Two of Covid originate from the US so Covid is the US VIRUS . There are 16 , 10 from the US , 2 from the and 1 each from South , Brazil , China and . Traitor Trump ' s "" Do nothing "" pandemic strategy is written into the history as ' s biggest - ever failure .",2021-03-31T21:19:33Z
3146,"March 2 , 2021 Number of to after COVID by nearly 4 , 000 in one week Between . 14 , 2020 , and . 18 , 2021 , 19 , 907 of adverse were to , 1 , 095 and 3 , 767 serious . Tue Mar 2 , 2021 - 2 : 17 note : The 2 / 12 / 2021 release of data found 15 , 923 of adverse from after taking a COVID - 19 vaccine . The 2 / 18 / 2021 release of data found 19 , 907 of adverse from after taking a COVID - 19 vaccine . March 2 , 2021 ( ’ s Health Defense ) — The latest data made public by the for Disease Control and Prevention ’ s ( ) Vaccine Adverse Event System ( ) on and after COVID are in line with that have been since the first data were in . Between . 14 , 2020 and . 18 , 2021 , 19 , 907 of adverse have been to , 1 , 095 and 3 , 767 serious . About a third of the within 48 of vaccination , and 48 % of the people who ill within 48 of being . About 21 % of the were cardiac - related . As The Defender last month , . J . , a pediatric , the U . S . Food and Drug Administration in that like those by and could cause inflammation of the brain and heart , and other in ways not assessed in safety . Of the , 966 were in the U . S . and 129 outside the U . S . The average age of the deceased was 77 . 8 , the was 23 . Of those who , 53 % were male , 46 % female and 1 % of the did not include gender . Of those who , 56 % received the vaccine , and 43 % got the vaccine . The number of serious adverse by 641 this week , to a total of 3 , 767 between . 14 , 2020 , and . 18 . Adverse reaction from the latest data include : 160 of adverse affecting pregnancy , 47 / births1 , 135 anaphylactic , 64 % of which were after a vaccine and 35 % after the vaccine 257 of Bell ’ s palsy ( 71 %; : 29 %) By comparison , during the same time period — . 14 , 2020 – . 18 , 2021 — received of 83 following flu . • According to the , “ it is important to note that for any event , no cause - and - effect relationship been established … data on any adverse event following vaccination , be it coincidental or truly by a vaccine . The report of an adverse event to is not documentation that a vaccine the event .” is the primary mechanism in the U . S . for adverse vaccine . to require further investigation before a determination can be made as to whether the adverse event was directly or indirectly by the vaccine . • As of . 18 , 57 . 74 million COVID had been in the U . S . • On . 27 , the U . S . Food and Drug Administration Emergency Use Authorization to a third COVID vaccine — the & single - shot vaccine . are to roll out as early as this week . ’ s Health Defense anyone who experienced an adverse reaction , to any vaccine , to file a report following these three . • © March 1 , 2021 ’ s Health Defense , . This work is and distributed with the permission of ’ s Health Defense , . Want to learn more from ’ s Health Defense ? Sign up for free news and from F . , . and the ’ s Health Defense . Your donation will help to support us in our .",2021-03-31T21:08:57Z
