,comments,dateStamp
220,"Myocarditis induced is one of of COVID - 19 . I had ½ day of low / lowish basal with vaccine , but SpO2 % was . All side - effects were minor and over within 2 days .",2021-05-25T03:06:31Z
221,I believe that other may not be or even linking the to this myocarditis . This is a MUCH more serious problem than they ' re .,2021-05-25T03:00:42Z
222,"Great context . Everyone needs more than there salary to be financially stable . The best thing to do with your money is to invest it rightly , because money left for saving always end up used with no . I in mid 2020 with the help of a well - known - professional flora and the profit entirely funded my recent duplex .",2021-05-25T02:44:39Z
223,Young people are not in their body and their auto immune ability to fight the of the vaccine can be .,2021-05-25T02:44:01Z
224,"When if he ' d been .... : "" ... it ' s not a big deal "". 😂😂😂😂😂😂😂😂😂😂 He ' t say yes !!! . Even ' t dumb enough to get this rushed vaccine .",2021-05-25T02:36:52Z
225,Ask,2021-05-25T02:29:26Z
226,How dare they stop EVEN if they are causing blood ! So much for following the science ’,2021-05-25T02:06:57Z
227,May be less severe than getting covid ? Heart inflammation ?!?! Such !! 50 % of the have the vaccine !,2021-05-25T02:05:17Z
228,Why should people bother to report adverse effect when you do nothing about it . I received and my effect and no one me .,2021-05-25T02:02:24Z
229,"As far as you “ sheep ” name ... how ridiculously stupid of you . I guess you never listen to or your boss or your pastor or or literally anyone else than you or with authority right ??? Grow the F up ! Psychology you ’ re just going to find any “ research ” or science that already your bias and stance . Does that make it wrong or right ?? How do you know ? How do I know ? We don ’ t . We do the best we can in trusting and faith into those who have MORE knowledge and education than us . I ’ m tired of everyone acting like they ’ re than , , . Conspiracy haven ’ t kept you alive up until this point . Did you get cancer frOm that microwave in your kitchen to cook your chicken pot pie ? ’ t think so . Did you fall off of the flat earth during your vacation cruise ? Thought not . I hate this . If we ALL want the truth , why are we at odds with one another ? I don ’ t get people .",2021-05-25T01:45:40Z
230,"There are for the China virus . No vaccine , but somehow the conspiracy think they need to vaccinate the who have the highest chance of surviving the .",2021-05-25T01:40:17Z
231,,2021-05-25T01:40:16Z
232,✨🇺🇸🦅 TRUMP2020 🦅🇺🇸✨,2021-05-25T01:29:25Z
233,The killer jab will affect everyone from to elderly and they continue to push i wish the blind would wake up and stop wicked u as,2021-05-25T01:29:09Z
234,Oh its related to shameful . Tease out the murder of your son . I trust you . sheep stop,2021-05-25T01:28:08Z
235,Its swine flu all over ... more dead from then virus . funded gain of function research . And then from pushing . Dam sheep ewe dumb,2021-05-25T01:26:30Z
236,What u think they going to say it ' s it ' s nothing here till people start in number,2021-05-25T01:23:46Z
237,"* THE ARE SAFE !* You should definitely trust the vaccine . I mean , they ' t lie over and over and over again , would they ?: "" been a habitual offender , persistently engaging in illegal and corrupt marketing , and adverse trial ."" -",2021-05-25T01:14:23Z
238,push for this stupid 6th commission but they ' t interested in forming a similar commission to find out if covid actually came from The Institute of virology level 4 lab .,2021-05-25T01:13:43Z
239,"The old the young and the restless . , let move on .",2021-05-25T01:07:58Z
240,I ' m waiting really the should be it not just the . People would probably have more people if it was by the . Right now there is too many that are unsure of the side . I don ' t want to put my in danger when they don ' t even know the side . And for anybody to force or bully anybody to get the it ' s not right .,2021-05-25T01:07:42Z
241,"If you do not want grand , then giving the vaccine to your should be fine . Make . Bill happy .",2021-05-25T01:01:47Z
242,"Total depopulation of humanity . This is all demonic doing . Along with his demon tribe . He spoke about depopulation ago and how it would look like a virus just like the one at present . ’ t it coincidental ? The whole world had millions of people die already . Yet , he to shut down the sun . I don ’ t think so ... Almighty God is in control . should not be with a trial injection . Why do they keep saying vaccine ? It was never by . Just ridiculous that are being with unknown crap that will totally alter their which is a fact and ruin them altogether .",2021-05-25T00:59:57Z
243,Thank God we have the real in the when they ’ t working their minimum wage .,2021-05-25T00:59:02Z
244,The MARK of the BEAST may be coming next !,2021-05-25T00:58:11Z
245,It ' s a sad day to see that no one God ... the life and truth is in the blood ... yet taking from an garden gnome who funded a lab to unleash a on humankind ... Follow the science 💴😷💉,2021-05-25T00:57:09Z
246,"If you ’ re against but still stop at red even when nobody is around , waiting for the light to tell you when you can go , you need to question why you ’ re mad about one and not the other .",2021-05-25T00:56:36Z
247,So .... just keep sacrificing the while you investigate .,2021-05-25T00:51:24Z
248,"to use of 28 to confirm vaccine "" breakthrough "" an . But 40 is still for "" covid "" in unvaccinated ! * Ha ha ! How obvious can this get ?*",2021-05-25T00:47:16Z
249,It you wonder if the other are keeping it hush like many here in the U . S .. People are making great money in this ya know .,2021-05-25T00:42:55Z
250,"Why do I get this feeling that a year or two down the line , it ' s going to be that this vaccine was a huge mistake ...",2021-05-25T00:41:13Z
251,The same who told us for that don ' t cause health 👀,2021-05-25T00:38:36Z
252,🚫💉🚫😷,2021-05-25T00:33:22Z
253,I am not an anti but ……. Until the are proved safe I will not get one . But then again I am in and we freak out if we have one local transmission 🇦🇺🇦🇺,2021-05-25T00:32:34Z
254,Thats why I ' m not getting,2021-05-25T00:31:47Z
255,It a bit crazy the US apparently forgotten there is still a pandemic going on .,2021-05-25T00:30:07Z
256,Talk to your Doctor first !,2021-05-25T00:27:55Z
257,"Check out the chosen the first season show the life of , free in the Store",2021-05-25T00:26:57Z
258,I ' m 33 and after I had covid I was these . After my vaccine it was so bad I went to hospital thinking I was a heart attack which I ' t thank God . One week after my second shot no more and feel better than ever .,2021-05-25T00:24:57Z
259,the ' ' and ' transparency ' in the same sentence is laughable C ' mon man,2021-05-25T00:23:39Z
260,What is the in that stuff,2021-05-25T00:23:11Z
261,Stop it don ' t let them test on your this is what,2021-05-25T00:20:21Z
262,This experimental booster cult is getting really weird . Are you all going to start wearing the same ?,2021-05-25T00:19:49Z
263,Stop lying .. is crack cocaine ...,2021-05-25T00:19:16Z
264,this virus supposed to be dangerous to older people and people with a immune system ... what ...,2021-05-25T00:18:51Z
265,People they ’ re being transparent keep up with the data,2021-05-25T00:18:27Z
266,TELL THE TRUTH . ALL MATTER ... ARE NOT ACCEPTABLE . WE SHOULD HAVE INFORMATION IN ORDER TO MAKE INFORMED .,2021-05-25T00:17:25Z
267,This lady have the to say she is not concern as a mother over something like this .,2021-05-25T00:17:20Z
268,The young are not at risk so why risk an experimental vaccine ??,2021-05-25T00:14:11Z
269,get blood and men get heart ..,2021-05-25T00:11:50Z
270,Just follow the data people ... .. 🤦🏻‍♀️ This is what transparency is about ... people of all of the good & bad . Stay safe everyone & have a marvelous evening . 💕💕💕💕💕💕💕 💕,2021-05-25T00:11:33Z
271,I want to get mine but I may end up waiting a bit longer because of this . I ' m for but I think are going to be worried about the vaccine because of this .,2021-05-25T00:10:33Z
272,This is insane . Did mankind learn nothing from past ? There are 0 long term on this & the are astronomical . There is just not enough known .,2021-05-25T00:09:38Z
273,"Funny how some of the media ( like ) is running the White House they today regarding interim data on Covid , while other news ( to their credit ) are breaking wide open the lab story and virus coming from that lab ( funded by , , - , . right ?)",2021-05-25T00:08:04Z
274,"Human guinea willingly get "" the jab "" before doing some actual research .",2021-05-25T00:07:36Z
275,How is it possible that are going so great and basically getting COVID now is borderline impossible to do … yet we are only at 38 % fully ? OH ! I hear you already …. 65 % of people have at least one shot … so you ’ re saying 1 shot is good enough . .,2021-05-25T00:06:25Z
276,Just waiting for to admit covid came from a lab in . & the are in the process of confirming ... so at some point the at will have acknowledge the truth 💯🤣🖕🏽,2021-05-25T00:04:18Z
277,Atrium The Chamber . Great . Our .,2021-05-25T00:04:00Z
278,"Protection From What Exactly ? We All Know , That You ' re Lying Your Arse ' s Off . # !",2021-05-25T07:58:16Z
279,"show me all the dead young people from this virus , they hardly exist and if they do they already had serious health , no good reason for any young person to get it",2021-05-25T01:23:51Z
280,"of people are dying every day from "" vaccine side effects ,"" but the media ' t want to report on it .",2021-05-25T00:36:00Z
281,"Bunch of stupid people , time to find God and F these of satan",2021-05-24T23:51:31Z
282,"It ’ s rare because the Covid - 19 vaccine is New and a lot Unknown about it yet !!!!! More will come out later ! And yes it should make question everything about these covid vaccine ! It is Not even ! It can not be until all the science , research & development , clinical , and are done ! And this ’ t deter any one from getting the covid vaccine or it ? Here is just one side effect , a lot more is still not known about the covid vaccine ’ s ! Wow !",2021-05-28T15:27:07Z
283,When there is a growing number of people getting Covid although they have been fully me serious Concern for the safety and Effectiveness of this extremely New way of experimental Human Drug Consumption ! I am Not an Anti - ! I do try to be a critical thinking and reasonable person and I think that there are way too many to be able to confidently get that without being worried about long term . Long term are a very legitimate reason for concern .,2021-05-25T13:30:02Z
284,So much for being safe ! Don ’ t get the vaccine,2021-05-25T02:38:02Z
285,you are actually this,2021-05-24T23:45:49Z
286,It be the v !,2021-05-24T22:37:46Z
287,1 % chance of death from covid 10 % chance of death from long term of covid,2021-05-24T22:01:03Z
288,Don ' t get the vaccine .,2021-05-24T21:46:54Z
289,Its not a vaccine ... its a weapon .... that is being used on dumb people ..... Its working properly .,2021-05-24T21:46:09Z
290,Anyone with the Covid19 vaccine needs to be tried for against .,2021-05-25T10:49:16Z
291,:// . . / video / NTiV0aW5AtT7 /,2021-05-24T23:57:21Z
292,This is why I to take the wait and see approach to these rushed covid 19 due to lack of transparency from the .,2021-05-24T23:02:38Z
293,SAVE YOUR ! 😡,2021-05-24T22:52:27Z
294,take the wheel,2021-05-24T22:28:39Z
295,"If you are still even considering getting one of these experimental , you are one of the most , weak and stupid to EVER exist on this planet ! dummy !",2021-05-30T14:09:54Z
296,"Take a look at the criminal of all the pharmaceutical that made their "" Covid - 19 "". :// . . / - of - covid - vaccine - maker - - well - / :// . justice . / / / - - - pay - 214 - million - criminal - penalty - resolve - foreign - corrupt - - act :// . . / / / - pharmaceutical - - / :// . . / / 10pdf / 09 - 152 . :// . . / media / 144413 / :// . / watch / - did - you - know_3KjVRDU9KfYcc8h . :// . congress . / bill / 99th - congress / house - bill / 5546 :// coronanews123 . . / 2020 / 05 / 28 / - new - mortality - rate - 3 - there - is - no - reason - for - any - - to - go - on - a - single - day / :// . . / video / Ofm3QnUjcIJT / :// . . / video / MALam7cVrmGY /",2021-05-30T14:08:18Z
297,Hi everyone I ’ m a producer / I just my first song is “ - 21 ” for don ’ t save me 2021 to the vaccine . No offense to anyone that got the shot I respect everyone ’ s decision but I really can ’ t stand that this shot is being down everyone ’ s throat . Follow me on N0B0DY N0b0dy_1127 :// open . . / track / 0FtWe4bicgFrP3IKIEtfnE ? si = oJcZ9SYTTHuGbD4Ajvgc - w,2021-05-30T13:50:17Z
298,:// . be / DIFST3FaMf4 I the very odd side effects I experienced after getting a vaccine .,2021-05-30T10:22:20Z
299,The most terrifying in the language are : I ' m from the government and I ' m here to help . - ============---------------------===========,2021-05-30T09:03:41Z
300,I was of herpes 1 and 2 ago but no doctor could cure me until i came across on . who gave me his medicine that my life and today i ' m tested negative to herpes . I don ' t need to talk too much about on but you too can reach out to him on for any kind of cure .,2021-05-30T06:35:39Z
301,are dying from the experimental untested dangerous vacc1ne . It is child abuse to let ur get the injection . The survival rate for from the v1rus is 99 . 994 percent . Don ' t let those evil scum kill ut . WAKE UP !,2021-05-30T03:32:53Z
302,"If they are looking into it you have no idea if the covid on the heart are worse . And just the simple fact these are saying so , just me believe the opposite is more than likely true . If these people ’ t lying , they would be mute , incapable of audible speech",2021-05-30T00:03:02Z
303,My friend took the vaccine and had a heart attack .,2021-05-29T18:59:04Z
304,"Understand everyone and if you research which is something people must do , to stop believing everything everyone you . But these two are listed as . This is what Trump told you when getting a vaccine . Not some experimental drug . But stupid people do stupid . These two and have been around for a long time . And these two are safe but these coming out are not ' d they are experimental WAKE EVERYONE DO YOUR RESEARCH AND STOP BEING LAZY .",2021-05-29T15:25:15Z
305,:// academic . logos . / the - covid - vaccine - - 666 - written - all - over - it - and - why - that - doesnt - matter - according - to - revelation /,2021-05-29T14:38:23Z
306,"Once the 5G is across test run , and in few to cause damage to the in form of and instant death , they then to attribute the cause of to a virus . Since the will definitely occur first in , being the first City to roll out 5G , laboratory , Trump , , for Disease Control and Prevention ( ), Bill World health Organization then prepared a highly contagious Covid - 19 and it amongst the people so that they can easily attribute the cause of death to .",2021-05-29T14:38:06Z
307,Anyone have an idea why are like this ? And not .,2021-05-29T02:28:37Z
308,"You ’ re an idiot if you got it , plain and simple . Should wait to see what adverse effects it on that got it , not be an idiot yourself !",2021-05-29T02:15:13Z
309,Shame on you for not giving background information . Keep feeding the stupid who know nothing about science .,2021-05-29T02:11:11Z
310,Myocarditis often in people who have had Covid and is much worse . This fishy . How do you know these people ’ t already have Covid ?,2021-05-29T02:09:59Z
311,Correlation ' t equal causation .,2021-05-29T01:56:28Z
312,Well I ' t die so ... moving on to more cat,2021-05-29T01:52:21Z
313,And this is why you don ' t get a vaccine with only of testing,2021-05-29T01:37:08Z
314,lo got u sheep,2021-05-29T01:16:13Z
315,"That ' s job security in the medical industry , your the cash cow . Now let ' s look at their - that them , the news media and the government , your . Who told you it was bull and you crucified them ??? ' t that Sen . Rand , who ' s now getting death ? always run over the cliff to their untimely demise ..",2021-05-29T01:13:50Z
316,"Hopefully the vaccine will kill even more than the supposed "" virus """,2021-05-29T00:59:13Z
317,it ' s quite Possible .. that I am very glad i ' m not to get these rushed . i ' never been worried about covid ..,2021-05-28T22:39:47Z
318,You media pushing the vaccine with heart and death too come on you put in you know the rest,2021-05-28T22:18:58Z
319,Just fired my hairdresser for being,2021-05-28T19:04:02Z
320,"It to my son and we took him to the ER . it and calling it "" mild "" is b . s . You only can say that when it ' t happen to someone in your family .",2021-05-28T18:04:06Z
321,No,2021-05-28T16:26:56Z
322,I ' m is this video . I know twitter ' t allow it .,2021-05-28T16:08:13Z
323,There ' s no way those young will have or live to see them .,2021-05-28T14:55:21Z
324,Enjoy your lab rat experience .,2021-05-28T12:05:18Z
325,Watch this ... :// . be / 4UVbcjAREX8,2021-05-28T11:50:05Z
326,Blood cloth also have side effects so sad .,2021-05-28T08:09:34Z
327,I think the world is an experiment to these .. I believe people taking these are sides effects and the ’ t want to admit it .. shame on them,2021-05-28T06:19:04Z
328,This less than attractive lady doctor should just stop talking . I ’ had ONLY since . Don ’ t let your have this vaccine .,2021-05-28T05:36:16Z
329,"I have seen a lot of bleeding , brain , and seeing some pregnancy ' s throwing , people who just got the shot and then severe illness . Myocarditis in teens ??? are you ? is man made synthetic it is not a vaccination it is more akin to organ transplant and here is why : What is the synthetic made of ? . What is the Polymer ? like , and , this is like how we make other like food , , medicine , and fuel . What is being used for and . What do those do ? They cause inflammation and immune system reaction in the body . How does Science try to hide the substance to keep the immune system reaction down ??? They put it in either an virus vector or layer . So the ( synthetic ) is considered "" foreign "" by the immune system . What after its clipped into the in the of and ? In a study with Mesh there is a response , ( foreign body response ), the INNATE IMMUNE SYSTEM CAN MEDIATE TOLERANCE OR REJECTION OF THE . People with often are on medication to keep them from organ rejection . :// . . / science / article / / S1525001616313582",2021-05-28T03:29:54Z
330,,2021-05-28T02:44:15Z
331,This is very real as I am no longer getting my second one .. 2020 had a stress test on my heart done past with colors after illness .. 8 test throughout the last year and half due too working non stop as an essential worker not one positive test .. first time being sick in 17 was 2019 with an unknown respirator infection after flu and standard test at an urgent care .. may2021 received my first shot health no prior I can no longer breath deep without pain . ultra sound is ordered for the heart by my primary . people you know your body best stop listening too or health department be responsible for yourself yes this vaccine many but feeling like I have broken after a shot and nothing can be done but be added too a report then told no its not related how much the government and ' t tell you .. side effects are real and I pray not like this forever 3 and counting now and no end in site,2021-05-28T02:24:05Z
332,"So , young people have heart inflammation from the vaccine . But older people have no heart from the vaccine ?",2021-05-28T01:04:13Z
333,My father two after getting the vaccine . He had a heart attack and was dead in . The father of a person I work with got blood on his brain .. another person I work with of a heart attack,2021-05-28T00:26:00Z
334,This is why vaccine need to liable to damages to make . Please change the people and protest the vaccine ..,2021-05-28T00:00:00Z
335,The fact that is even on this .....,2021-05-27T23:05:29Z
336,🎵 In the year 2525 ...,2021-05-27T21:27:32Z
337,"I , it to NEWS when impact is significant enough / impossible to hide . These are only known confirmed . Not sure what else will come as side effect of this vaccination later . I have been observing high blood pressure and fatigue since I got . It is been few already with no improvement . I suspected this as a side effect of vaccination ( I could be wrong ) but not confirmed yet by the doctor . Such ( like high ) are silent and need to detect it early .",2021-05-27T21:04:12Z
338,Way to not have a story . Have a down vote you,2021-05-27T20:29:43Z
339,Well it ' t a propaganda ad to get people to take the vaccine .,2021-05-27T20:29:35Z
340,"I was once a Herpes patient , but now I have finally got rid of it with the help of . he is a great traditional doctor you can also get your self with this same remedy stay safe . . on & herpes . you can view his channel for more .",2021-05-27T20:27:58Z
341,"Stop talking nonsense ! Probably that was a previous condition , and since it is better to repeat like a parrot than investigate , here we are assuming and talking without knowing .",2021-05-27T20:25:55Z
342,"Doubly , and my heart fine . Been doing intense high intensity interval training to help me increase my endurance and for up all across the Northern 48 . No here . Don ' t let yourself worry about these .",2021-05-27T20:24:47Z
343,You can tell it ' s all propaganda when don ' t question these and act like they are full in this vaccine and promote it as if they are the making money out of it . I ' d be more confident if they were not so against .,2021-05-27T20:22:19Z
344,yet people bash us that make the choice not to get this crap into our like no,2021-05-27T20:19:03Z
345,""" Possible ,"" yeah .",2021-05-27T20:18:42Z
346,Imagine getting a vaccine for a 99 . 9 % survival chance,2021-05-27T20:17:01Z
347,This woman should go to jail way more than 14 people have . She is breaking her license responsibility for political,2021-05-27T20:15:57Z
348,over a 130 million are by now . and 14 / 130 million ? =. 00001077 % But also those are not greater then what was going on before the vaccine .... ? Maybe we should listen to everything and not just one or two . Also over 65 % of are over weight or obese . I am not sure of the exact there but that was the number I believe around 2 ago ... So I am sure it is even greater now . I am sure our fast food and other unhealthy we do does not contribute to those ....,2021-05-27T20:14:03Z
349,knew it,2021-05-27T20:12:24Z
350,I love how everyone who got the vaccine is like “ I got mine and I ’ m just fine ” yea it ’ s been like a week have you ever of long term effects ?,2021-05-27T20:10:31Z
351,My wife had a resting heart rate of 140 for the day after the second vaccine . We had a trip to the ER and basically just .,2021-05-27T20:06:21Z
352,I ' m not getting it .,2021-05-27T20:02:46Z
353,It ' s fault !!!,2021-05-27T20:02:09Z
354,WHY CANT PEOPLE JUST LISTEN TO TRUMP !,2021-05-27T19:58:19Z
355,A rushed vaccine can cause more than it . Why are we ?,2021-05-27T19:56:28Z
356,U all are a bunch of stay lab,2021-05-27T19:55:37Z
357,"My always told me "" just because everyone else is doing something , ' t mean you have to "". God Bless her on her foresight , don ' t follow the .",2021-05-27T19:53:11Z
358,"Please see case brought by 1 , 000 and 10 ,, 000 medical against and WHO . case that the code is being and the contents of the are very dangerous . They state Bill , , and to - 19 and to the Vaccine",2021-05-27T19:49:05Z
359,Why do these comment attract ?,2021-05-27T19:31:55Z
360,"STOP SPREADING FEAR ! First you us all to get the vaccine , now your just feeding us about how deadly it is .",2021-05-27T19:31:11Z
361,Hi 🤖’ s 👋,2021-05-27T19:29:33Z
362,Funny this up after my chest tingling,2021-05-27T19:24:35Z
363,🙏🏽💞 🌚,2021-05-27T19:21:55Z
364,"Find some real news to present ! If there is a "" firm link "" then fine talk about it !",2021-05-27T19:13:56Z
365,It ’ s 18 now and rising . Stop vaccine side effects !,2021-05-27T19:13:32Z
366,"Don ' t forget that the are all "" experimental "" and none of them are yet .",2021-05-27T19:09:32Z
367,"But the “ vaccine ” is safe , all those people dying ’ t dying from an experimental drug .",2021-05-27T19:05:01Z
368,"I love how people treat the like they know what they ' re talking about . They ' re government . No better than the or . Wake up people . They are just as incompetent , just as inept . Stop treating the like they ' re knowledgeable and scrutinize what they say . When you look it up for yourself , you see what and they are .",2021-05-27T19:05:01Z
369,when your catchy headline video more than you know you done up . Just lost any and all respect for news I had left . Stop this please .,2021-05-27T19:00:50Z
370,""" possible "" ... Come in news ... Just want the all for the . "" This just in the sky is blue """,2021-05-27T18:59:56Z
371,"The say it all . Oh , and Don Lemon is a straight up DEMON .",2021-05-27T18:58:18Z
372,vaccine following more of blood,2021-05-27T18:56:53Z
373,They post this a couple days after I got my vaccine 👌🏻,2021-05-27T18:55:48Z
374,"They literally say there is no more of this heart inflammation disorder showing up in than up in a given year in the general population normally , and yet here we ' got 1000 in the who all think this is some kind of breaking news the vaccine is unsafe .",2021-05-27T18:53:26Z
375,"People are against , and I respect that . To those , stop eating hormone , water , and , air filled with carbon dioxide ( breathe right ?). This Country is toxic and it always will be . Make self based . Stop with = Zombie movie . 😷 Mask up and be safe .",2021-05-27T18:49:28Z
376,Only an idiot would get !,2021-05-27T18:45:11Z
377,"14 out 168 million and people are out over it . do you people not realize any medication you take can give you side effects ? Look at the box of you take and you will see a list a mile long of "" potential "" side effects .",2021-05-27T18:45:07Z
378,"It to my friend nephew . 20 old . Ended up at the ER , just like so many of the teens that got it .",2021-05-27T18:44:47Z
379,:// . be /,2021-05-27T18:44:13Z
380,is corrupt just like every other part of our government .,2021-05-27T18:43:34Z
381,Wait until people start dying of heart and who never had any health before taking the vaccine !,2021-05-27T18:34:27Z
382,"The media , we dont care what u think . Later .",2021-05-27T18:33:59Z
383,this is why I ’ t get it .,2021-05-27T18:30:34Z
384,"How many people had the , Bird flu , N1H1 and or the Swine flu vaccine ? Did you get sick ? I plan on waiting for a better incentive to be , perhaps if the virus is that abundant or strong ’ t it be a law , similar to as have to in order to attend public ? I don ’ t want to argue with anyone it just odd , especially as it ’ s free , flu ’ t free and child are also not free , . Again not here to name call or argue , only allegedly my opinion .",2021-05-27T18:21:52Z
385,I ’ m going to give this a little bit longer to be into it then I ’ make my appointment to get the shot . Plus I get really of like this because a dude already got enough health 😂,2021-05-27T18:20:50Z
386,"It ’ s been around 500 , 000 since last ! Vaccine , spike and 72 other in it . Vaccine is the pandemic not covid . Get ready . In a couple people will start dying . Don ’ t take ’ s 2 - shot !!!",2021-05-27T18:16:34Z
387,. is such a Cougar,2021-05-27T18:13:50Z
388,"squat exercise : THIS EXERCISE IMMUNITY SIGNIFICANTLY The exercise is simple : exhale unforced , pinch your nose with two ( the mouth remains closed ) and squat until it becomes difficult to continue without breathing . After the exercise , breathe exclusively through the nose , breathing in as little as possible , until your breathing becomes calm . In the beginning , you usually manage to squat 5 to 20 times at a time without taking a breath , this on your health condition . Less than 10 is bad . More than 20 is excellent . After your breathing down , repeat the exercise 3 to 5 times . Repeat this series of a few times a day . , the number of should be around 300 per day . Make sure that the degree of the exercise remains pleasant . training significantly immunity and against viral . This was clinically proven during research at the First Medical Institute in 1983 .",2021-05-27T18:08:30Z
389,"Myocarditis is well known in long COVID and in who had a seemingly “ minor ,” of COVID19 . It may be related to a vasculitis ( inflammation of the small blood in the myocardium ( heart muscle ) an / or an response , the body self because the spike protein to the receptor , present in blood . Some are more susceptible than . The do better than non with the condition . Author is an .",2021-05-27T18:06:51Z
390,"Revelation 13 : 16 - 17 ( ) And he all , both small and great , rich and poor , free and bond , to receive a mark in their right hand , or in their : And that no man might buy or sell , save he that had the mark , or the name of the beast , or the number of his name . Revelation 19 : 20 ( ) And the beast was taken , and with him the false prophet that wrought before him , with which he them that had received the mark of the beast , and them that his image . These both were cast alive into a lake of fire burning with brimstone .",2021-05-27T17:52:18Z
391,""" Not Greater Than the Background Rate "" Translation : We a catchy headline to suck people in without any real story .",2021-05-27T17:49:07Z
392,"THIS IS A THING YOU NEED TO KNOW !!! ( this ' t really a thing , but while you ' re here , click Subscribe !).",2021-05-27T17:48:03Z
393,"well of course they will never admit to it .,,, thats the best you can come up with for "" news ""???...",2021-05-28T23:54:29Z
394,"It ' s an experimental medication , and everyone taking it is the guinea pig ... but any adverse effects are written off as not associated with it . Yeah right . This is why I ' never take their crap ... they are covering up the damage , just like they shield the making it from any liability . Their are suspect , and it ' s evil . Especially how they are trying to FORCE everyone , even little innocent into taking it . Any damages and you are ON YOUR OWN dealing with the aftermath .",2021-05-28T14:22:09Z
395,just take the jab .,2021-05-26T23:45:16Z
396,"If not linked , how could all within four days of the second dose ?",2021-05-26T07:28:09Z
397,is so full of crap all their turned brown,2021-05-25T21:14:52Z
398,"There is absolutely no way we the flu and other respiratory and them all with a new virus with same "" covid19 "" in 1 year wake up people",2021-05-25T21:14:34Z
399,People are stupid why would you give a teen and child a vaccine especially since there is ample research that covid ’ t as fast in younger people . I went to school with 3 in total that had covid every single person they were around ’ t catch it and even my who he was kissing right before testing positive ’ t get it . Covid are NEVER 100 % accurate with one test site saying positive and the second saying negative ( these were2 different housing my grandmother ) first hospital was negative second hospital was positive .,2021-05-25T18:34:08Z
400,There is Never going to be a link to covid in these death or illness . They are going to cover their own . Who is covering your ' s ? Get your mind right . Save your damn or parish as . Go to your doctor and ask for or as an alternative from getting that shot . Do not use your as lab if you love them so much . the covid vaccine ' t prevent or cure anything because IT IS NOT A VACCINE . You soon learn the truth . you better listen,2021-05-25T17:57:38Z
401,:// . . / news / health / / could - the - covid - vaccine - enlarge - hearts - in - - more - than - a - dozen - - in - - - investigating /…. NO CONNECTION ??! Ask a pediatrician how many with myocarditis have they had in all their of practice …,2021-05-25T17:01:07Z
402,"So far , 18 in alone have been for heart inflammation . Is this a "" small number "", for a condition that is ordinarily very rare ? How many throughout the country at this point have there been ... ? Even if most of these turn out to be "" mild "", what are the long - term effects of had inflammation of the heart at an early age ? How many have but ' t making the connection and not seeking treatment ? Is this an acceptable risk for a virus that so few have serious with ? Article about the in : :// . . / news / health / / could - the - covid - vaccine - enlarge - hearts - in - - more - than - a - dozen - - in - - - investigating /",2021-05-25T15:12:13Z
403,People should have been concerned about this over a year ago stop being there guinea they ' re you with poison stop believing everything they tell you,2021-05-25T12:59:20Z
404,Anyone with the Covid19 vaccine needs to be tried for against .,2021-05-25T10:52:55Z
405,"According to data , only 72 in the United have with Covid19 and all had - morbidity . So there should NOT be ANY EXPERIMENTAL TO .... PERIOD !",2021-05-25T06:31:22Z
406,"G . E . N . O . C . I . D . E . There , I literally it out for you .",2021-05-24T22:38:43Z
407,What lunatic parent would their child to get the jab ?,2021-05-24T22:20:02Z
408,how many of covid - 19 in the .... 350 you that on the web site . So why would they need these ?,2021-05-24T21:58:12Z
409,How could a rushed vaccine with a novel delivery mechanism and no long term have negative side effects ?!,2021-05-24T20:57:34Z
410,"Wow , said there ' s no connection so it must be true .",2021-05-25T06:29:52Z
411,Hi everyone I ’ m a producer / I just my first song is “ - 21 ” for don ’ t save me 2021 to the vaccine . No offense to anyone that got the shot I respect everyone ’ s decision but I really can ’ t stand that this shot is being down everyone ’ s throat . Follow me on N0B0DY N0b0dy_1127 :// open . . / track / 0FtWe4bicgFrP3IKIEtfnE ? si = oJcZ9SYTTHuGbD4Ajvgc - w,2021-05-30T13:50:06Z
412,"Young healthy people are statistically more likely to be by a drunk driver than - 19 . Just get the flu from China that our government for and be done with it . You don ' t need an experimental vaccine that may or may no protect you from all the . And don ' t forget , it ' s only 96 % effective . That ' s 1 in 25 that it ' t effective for ? The average age of those who have WITH is 82 . The average life expectancy in the is 78 . So , we ' re doing all this to help DELAY DEATH ( can ' t "" save "" as we all die eventually ) for those that have already lived past life expectancy ? ' t make sense to me . "" "" the spread was the thing we could have done . If we just let it run through the planet , we ' d have been done in four . Instead , we have many , lost , closed , in , lost ... and we all got it anyway . Can ' t control a virus !!! 18 later , we still ' t it , even with , , distance , . CANT . CONTROL . A . VIRUS .",2021-05-30T13:19:08Z
413,"people are for no reason , just have good and you ' be fine and if you don ' t have good , then you were about to leave us soon anyways , so why complain",2021-05-30T06:10:27Z
414,are dying from the experimental untested dangerous vacc1ne . It is child abuse to let ur get the injection . The survival rate for from the v1rus is 99 . 994 percent . Don ' t let those evil scum kill ut . WAKE UP !,2021-05-30T03:34:20Z
415,Never give a brand new vaccine to the world even if its a pandemic without knowing what it will do and how long it ' last,2021-05-30T03:31:25Z
416,"Am here to let the world know what on done for me , I have been with HERPES since 2012 , I came across on how he a lot of people I decided to reach out to him on , am a living testimony am free from HERPES VIRUS",2021-05-30T00:09:10Z
417,. Tenpenny the truth about the v a x on . Brand new tube .,2021-05-29T23:21:53Z
