,comments,dateStamp
1148,What action America is taking on China on this bio weapon,2021-05-12T07:24:37Z
1149,"that study was a failure though.  but really,  people need to be vaccinated for the economy's sake.  govt's need to roll the money.",2021-05-08T12:54:20Z
1150,"Haha they will keep making vaccines and keep injecting us like lab rats, i havent even taken one vaccine because i know its bs.",2021-05-07T15:22:13Z
1151,where is that study? where did you get data before vaccinating people and within 2 years of post vaccine? Are you for real?,2021-05-07T12:30:57Z
1152,Here we go again 2020😉,2021-05-07T12:02:47Z
1153,CHINESE VIRUS,2021-05-07T05:14:52Z
1154,"India Double Mutant Virus 💩💩
India Triple Mutant Virus 💩💩💩
India AP Mutant Virus!!!! 💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩",2021-05-06T21:06:15Z
1155,Gargi is bowled over by Mr Gupta😁,2021-05-06T08:23:36Z
1156,Dr. Kapila from the USA has died in India from the so-called double mutation and was a fully Pfizer vaccine recipient......he was old and diabetic ....there is not enough evidence now to know the efficacy of Pfizer......it may take 4 or 5 vaccinations for full protection,2021-05-06T08:06:37Z
1157,200% effective is it good doctor needs to understand,2021-05-06T00:06:36Z
1158,"China wants to rule the world,,,especially India",2021-05-06T00:00:33Z
1159,"To INDIA      Please know your people need to take vitamin D. The vitamin prevents and reduces the severity of viral and bacterial lung infections. Many people are deficient. There are two You Tube videos by Dr. John Campbell: 1. Vitamin D deficiency in India, 2. Vitamin D and immunity. I am from the US. I am taking vitamin D to protect me. I also take a multivitamin. Many have been taking vitamin D for protection. In a video Dr. Campbell said he is taking 3000 IU of vitamin D a day. A study was done to compare patients with covid that did well to patients who did worse. - The patients who did worse had blood test levels low in vitamin D. The ones who had better outcomes had good blood levels of vitamin D. I heard it takes 10 days to be effective. Also zinc was found to protect from covid. Also, Vitamin D is fat soluble - so it will not absorb unless you have a fat from food in your stomach at the same time. Fat soluble vitamins are A. D, E, K. I heard Iodine defiency may be a factor , as a community during the 1918 pandemic did better that ate fish in their diet. I saw older research studies that showed face masks worked to protect from the flu, so it also helps protect from covid. The social distancing ( not gathering) for events is important to stop the spread of the virus. Here they say to stay 6 feet from each other. I listened to a doctor from France , and she said they found 13 feet is needed. The virus can linger in the air, I believe I heard for 4 hours. At a doctor apointment I was in a room alone and I took off my mask. The doctor said I needed to keep it on , because you don't know if the person in the room before me had covid. I have been praying to God for your country every day and know God will help. My faith is christian. I am so sorry for the loss of loved ones from this virus. We will all be reunited again in heaven. Things will get better.",2021-05-05T23:33:41Z
1160,Kisne banaya ye double mutant variant in doctoro ne ??,2021-05-05T20:19:54Z
1161,"Unfortunately while other companies were having lockdown measures in India you were having massive religious events. I live in Romania and now some people working in the construction sector coming over from India brought the new variants. I've had the disease and 5 days I was having high fever and shortness of breath, staying in bed. Wake up and make your politicians wake up also.",2021-05-05T20:03:15Z
1162,"Is India now in lockdown? I know that other countries are starting to impose travel ban from and to India, but I'm not sure if India's airport or borders are in lockdown.",2021-05-05T19:24:59Z
1163,What about triple mutants???,2021-05-05T06:12:45Z
1164,Rahul Gandhi is ZERO mutant in India.,2021-05-05T04:38:52Z
1165,"Experts also says that to decrease the cases, just decrease the test count and don't report. Few experts also says that the experts have gone retarded. Some experts also says that they have no idea what they are doing just like WHO and ICMR.",2021-05-05T04:34:04Z
1166,I know people who got Pfizer vaccine and still got infected when they visited India. These hypothetical analysis don’t reflect the variants currently super spreading!,2021-05-05T04:23:53Z
1167,"Jab Allah zindagi nahi dena Chahega tu ek virus ek hazar bar change hojayega, Allah is telling us he super power obey him",2021-05-05T03:58:25Z
1168,"Can somebody tel me the name of the 
Girl in blue?????",2021-05-04T23:47:25Z
1169,"China could not handle the Indian army on the border and now finally they have taken a revenge by killing the innocent people of India that too in the heart to the country, Delhi.",2021-05-04T22:20:38Z
1170,Reporter seems to have a crush on the doc,2021-05-04T21:41:59Z
1171,Lo karlo baat,2021-05-04T18:36:43Z
1172,"कुछ कोरोना से मरेंगे, 
कुछ भूख से, कुछ नफरत से, 
कुछ बिन इलाज मरेंगे
जो बच जाएंगे वे कर्ज से मर जायेंगे",2021-05-04T17:12:19Z
1173,"Thank you British bloke, pray for India!",2021-05-04T16:59:54Z
1174,Only time will tell,2021-05-04T16:43:34Z
1175,News anchor is blushing throughout,2021-05-04T16:21:59Z
1176,Biologist who worked on a vaccine said that mutations may have more of an effect on those who are vaccinated than those who have not been vaccinated. I do believe those mRNA instruction sets will be useless before you know it! God made a very good immune system and man will just screw it up!,2021-05-04T14:48:04Z
1177,It's important to vaccination but we are unable book the slot for vaccine..for 18+ age category,2021-05-04T14:37:25Z
1178,Gupta Ji Hindi mein bol le,2021-05-04T14:12:11Z
1179,This is what called news🔥🔥🙌..are positivity hi positivity hai bhaiya kon kehta hai negativity failate hain NDTV wale,2021-05-04T12:12:55Z
1180,Notorious Dracula Modi Ding Dong is Triple Mutant COVID-19,2021-05-04T10:54:58Z
1181,"गुप्त सभा प्रचारक बोला , वोट दो
भारत बनेगा विश्व गुरु।

फिर क्या था,पूरे देश में हुई मोब लिनचिगं और दंगे शुरू।

हाथ में दारु भक्तों के , पर्स में डालें
गये थे नोट ।
भक्तों ने फिर जोर लगाया,भर भर झोला पड़ गया वोट ,

 ढोंगी जब सत्ता पर बैठा,
आंख लाल की मूंछ को ऐंठा।

CAA NRC.लाऊगा ,
मुसलमानो को देश से भगाऊंगा।

कैम्प में रखूंगा इनसब को,
हिटलर जैसा कर जाऊंगा।

ये सब सुन कर भक्तों ने तालियां
खूब बजाईं ,

भारत बनेगा विश्व गुरु बधाई हो बधाई।

निकलो भागो भारत से ये हिन्दुस्तान हमारा है।
आर्य सनातन स्वर्ण है जागा,
भक्तो ने ललकारा है।

तभी एक देशभक्त ने आके कान में बोला,
ये पाखंडी लगता है, क्यों लाया डंडा झोला ?

तभी टी वी पर ख़बर है आई ,
नोट बन्द हो गया है भाई।

देश भक्त ने सही था बोला,
लुट गया भारत भर भर झोला।
शिक्षा न रोजगार
चौपट कारोबार।

फिर रोया अन्न् दाता ,
जागा भाग्य विधाता ।

अति पापियों ने कर डाली,
क्रोधित हो गया जग का माली।

डोली धरती डोला आकाश ,
देश का हो गया सर्वनाश।

करोना ने जब देश को घेरा ,
देश बना लाशों का डेरा।

भक्तों के घर हुआ करोना,
भक्तों का फिर विधवा रोना।

न वैक्सीन,न गैस न दवाई,
बचालो मोदी, दुहाई है दुहाई।

भगवा कुर्ता काम न आया अस्पताल में,

किसी की माता, पिता किसी के 
गये काल के गाल में।

भक्तों ने ढोलक उठाई
फिर ये कविता गाई ।👇

दिल के अरमा आंसुओं में बह गए,
विश्व गुरु हम बनते-बनते रह गए",2021-05-04T10:49:43Z
1182,"pls get more Doctors, clinicians on the show, like in this show. They make sense and make layman like us more enlightened about this pandemic",2021-05-04T10:48:21Z
1183,Only being scientific can save us and this planet.,2021-05-04T10:23:10Z
1184,"This is actual news reporting
Now, think about ""drug do"" nachnewala",2021-05-04T09:29:23Z
1185,How about triple mutation?,2021-05-04T03:35:54Z
1186,If vaccine works then why are so many health care workers dying as they were the ones who got vaccinated first?.,2021-05-04T03:16:06Z
1187,Excellent!!  Ignorance is our Worst Enemy!,2021-05-03T21:33:17Z
1188,Would it necessary to take jab every year.....!??,2021-05-03T19:24:39Z
1189,Modi and his government is most dangerous Mutant Variant.,2021-05-03T18:46:13Z
1190,The double Mutant is Modi and the BJP!,2021-05-03T17:27:52Z
1191,"Vaccine is dangerous, more vaccine more variants, more fatal",2021-05-03T16:14:56Z
1192,What is anchor name ? So beautiful 😘😍,2021-05-03T15:46:04Z
1193,Many states don't have vaccine to administer 18 and above. When vaccination will start in all states.,2021-05-03T15:13:27Z
1194,"BJP priority is winning elections, not saving lives. See how Modi did not respond to China's offer for help which is critical to help India recover, being the closest neighbor with experience winning over covid-18.",2021-05-03T13:29:29Z
1195,This chap is lying,2021-05-03T13:28:56Z
1196,Narendra O Narendra ...please make strategy according to experts ...khud ka 🧠 dimaag mt pelna ...please...😢😢😭😭😭🥺🥺🥺,2021-05-03T13:27:34Z
1197,The deadliest DOUBLE MUTANTS are Darindra MODI and Amit Shah...for TRIPLE MUTANT add YOGI,2021-05-03T13:16:53Z
1198,This was sctually helpful..Thank you..Was tired of just seeing covid numbers and deaths..,2021-05-03T13:08:04Z
1199,This news anchor is hottest of all 😂😂😂,2021-05-03T12:55:18Z
1200,NDTV is doing God's work in this pandemic. Thank you for not turning into a govt puppet.,2021-05-03T12:53:24Z
1201,"Great news , Bon Voyage for all . Coronavirus behave yourself & we will take you too for HOLIDAYS !!",2021-05-03T12:51:31Z
1202,Finally some good news in covid,2021-05-03T12:46:49Z
1203,But why can't we have data on how many people died of corona after the first and second dose of vaccine. Why aren't they releasing data?? 🤔🤔,2021-05-03T12:38:13Z
1204,Badly worded headline,2021-05-03T12:38:00Z
1205,Whats wrong with his accent ...is he next sashi tharoor of India...lol,2021-05-03T12:25:42Z
1206,Good evening Huskies bhee Carona hogaya hai please uske nose mai 4 drop  lemon daldiye phir ulti ho gai sab karona naak zariye nikal jie gàa,2021-05-03T12:24:56Z
1207,I don't want your protection anyway..you are thieves..corrupt..untrustworthy!!!,2021-05-03T12:21:12Z
1208,"Resist these devils..they are under our feet in JESUS CHRIST mighty name.

Amen.",2021-05-03T12:20:35Z
1209,"Always some doctor comes up with a result. Never seen anyone how they got or received that result.
Being myself a medico, it hurts when when these doctors keeps saying what everyone wants to hear 🙉",2021-05-03T12:20:05Z
1210,"Foolish man..a thief..who made artificial viruses..

They are caught..they made the virus..",2021-05-03T12:19:17Z
1211,Gargi is very beautiful 🤗🤗🤗🤗🤗I love watching her,2021-05-03T12:18:50Z
1212,3:19,2021-05-03T12:16:41Z
1213,"People of advanced countries know much about virus due to advance gadgets /infracster present there, but Indian politician ,don't follow them , virus killed more people in advance country than third world countries ,just listen to learn about the virus .",2021-05-03T12:10:29Z
1214,what about 618 variant ?,2021-05-03T12:03:33Z
1215,"wonder, why all these so-called 'famous Doctors and Virologists of Indian origin serving white-skinned Europeans and Americans leaving our own country in the lurch and posting YT Videos of opinions do's and don'ts sitting pretty there? shame!!",2021-05-03T12:03:05Z
1216,"Mamta Banerjee will destroy the strain of that corona virus, khela hobe",2021-05-03T12:02:52Z
1217,That explanation is from Science..... Not from Whatapp university,2021-05-03T12:01:36Z
1218,So if that is true...WHY cut off travel from India to the USA?,2021-05-03T11:54:24Z
1219,"2 takeaways from this , 1 is you have to trust the data from India and there is really only double mutation",2021-05-03T11:53:23Z
1220,why is the anchor smiling so happily?,2021-05-03T11:51:50Z
1221,"Covaxin is better . Usa made pfizer , moderna sucks.",2021-05-03T11:41:55Z
1222,News reporter has such a pathetic english how do they hire such idiots to showcase news in english,2021-05-03T11:41:33Z
1223,1900 years ago humans WARNED. Luke 21:11.....,2021-05-03T11:40:46Z
1224,Take Clevira tablet to control covid. No need oxygen or hospitals. Government must supply this to all affected people. Government already approved this tablet. but not distributing to patients,2021-05-03T11:39:05Z
1225,GREAT NEWS!!!!,2021-05-03T11:38:54Z
1226,It seems the threat and potency of the latest virus is being amplified to cover up for the woeful negligence and laxity on the part of the Central Gov. resulting in the failure to  anticipate and prepare for the second wave.,2021-05-03T11:38:43Z
1227,This is all well and good but what about the reported triple mutation strain that has cropped up in some parts of West Bengal according to some parts of the media?,2021-05-03T11:37:54Z
1228,centuple mutant coming in next year be like : this is just the beginning.,2021-05-03T11:34:13Z
1229,nice try. chile doctors already said vaccines arent working,2021-05-03T11:32:45Z
1230,*why kunal kamra speaking about mutations* ?,2021-05-03T11:31:50Z
1231,She cute tho.,2021-05-03T11:31:17Z
1232,Listening to science makes so much sense to what's actually happening. Rather than just media.,2021-05-03T11:27:41Z
1233,Finally some good news.,2021-05-03T11:26:36Z
1234,"For now you have to get vaccinated, that's the important point. 
and when vaccine for the mutation virus come out, you have to get it too
So the money can continuesly flow to vaccine producer.",2021-05-03T11:26:35Z
1235,They all trying but nothing wulk work,2021-05-03T11:14:49Z
1236,"🙏🇮🇳Sir, ravish, Kumer, ji，,the, best, 🇮🇳🙏",2021-05-03T11:11:05Z
1237,"Covaxin is 3-4 week apart not 2 days,",2021-05-06T14:06:27Z
1238,Covishield kaha hai be,2021-05-30T11:42:40Z
1239,"Covishield - Aztra zeneca vaccine is now banned in US. 
Covaxin is not approved by WHO..
We need Pfizer or Sputnik in India. Not dump ones for us to become lab rats.",2021-05-30T11:25:12Z
1240,Covaxin in two days apart? Please check your facts! Covaxin is given 4 - 6 weeks apart.,2021-05-30T11:14:50Z
1241,"Great video...Vaccination progress around the world.. india positioned from 17th to 3rd in just 90 days.

https://www.youtube.com/watch?v=ffHx_bO9bTE",2021-05-30T11:07:29Z
1242,can enybody tell name of vaccinations of covid,2021-05-30T11:04:47Z
1243,Is covaxin approved by WHO?,2021-05-30T09:18:11Z
1244,"You haven't mentioned Covi sheild 
and 
D-2G is on the way.👍",2021-05-30T07:56:37Z
1245,It's sad thing in India that no proper system is there during  vaccination..no social distancing nothing...like temple queues people are standing...,2021-05-30T04:54:12Z
1246,Sputnik was introduced first and has the least side effects and highest efficiency....,2021-05-30T03:26:38Z
1247,Roll up get your blood clots and strokes,2021-05-29T22:08:26Z
1248,THIS PASSPORT IS THE MARK OF THE BEAST-YOUR NAME WILL BE ENTERED INTO A GLOBAL DATA BASE THEN YOUR ISSUED A PIN NUMBER THIS PIN NUMBER IS VERIFICATION OF YOUR ALLIEGENCE TO THE BEAST EMPIRE-YOUR SCREWED DUDE!,2021-05-29T18:14:33Z
1249,I got vaccine of covidsheild,2021-05-29T18:14:23Z
1250,"Finally someone who explains things in a simple visual manner easy to understand. 

Great job.",2021-05-29T17:04:18Z
1251,Stupid analysis.,2021-05-29T16:25:10Z
1252,Bhaio covishield UK invented hai par manufacturing k liye india ko bola hai UK ne,2021-05-29T15:24:06Z
1253,What about vaccination of people who use bromazipam??,2021-05-29T13:47:36Z
1254,Where is sinopharm?,2021-05-29T13:40:03Z
1255,"Efficiency is deceptive loose term.
These are only
Relative efficiency is not absolute efficiency against covid-19.

We(the public) are been told only about RRR (relative rate efficacy) it is much different from ARR or actual efficacy. Please see the ARR yourself from Lancet publication. 
https://www.thelancet.com/journals/lanmic/article/PIIS2666-5247(21)00069-0/fulltext


ARR for Pfizer is 1% only. Meaning if coronavirus strikes you, you can catch covid-19.",2021-05-29T12:13:47Z
1256,"It took less than 5 years of Thalidomide prescriptions before the link of birth defects was discovered. Experimental vaccine with no manufacturer liability, it just shows how gullible the sheep are, I’ll take my chances thanks",2021-05-29T07:50:50Z
1257,💉= 👽,2021-05-29T02:56:53Z
1258,"This is a joke, China has 5 working vaccines and the m-RNA Vaccine is on stage 3 trail, but it got no mention here. Both AZ and JNJ vaccine cause blod clot also.",2021-05-29T01:51:22Z
1259,Indian English so hard to understand,2021-05-29T01:36:23Z
1260,Does anyone planning on taking the vaccine after news come out that people getting heart inflammation?,2021-05-29T00:22:40Z
1261,"Also.. hier gibt es einen weltweiten Virus „outbreak“ und Pfizer stellt n Impfstoff her..und rettet die Weltbevölkerung.
Also ohne Hysterie oda Übertreibungen..

Und seit 5 Jahren hängt Pfizer Aktie bei 40 Dollar fest und steigt nicht.

Mal ehrlich Schwester und Bruder... was geht hier ab ?

50 € wäre fair..",2021-05-28T23:30:35Z
1262,"Here's the UK government & drug companies agreement (Med_icines and Health_care products Regulatory Agency, M_HRA ), requesting help from Big tech companies to use AI to document any content that speak about co vid vasvine ad_verse reactions (severe life threatening ill_nesses that develop afterwards long term),  because they predict the volume over months/years will be too high for their legacy system. The government expected lots of sick people developing illnesses long after the cov_vascine jabs. 

 MHRA https://ted.europa.eu/udl?uri=TED:NOTICE:506291-2020:TEXT:EN:HTML&tabld=1 


The NIH started the cov_id vasx trials (April, '21) to evaluate severe life threatening illneses that develop after getting the vascine with 2/3 being women w/history of all,ergies. The experiment will only monitor for 7 days before reporting its findings regarding the safety of the vacsines to the public. Is 7 days enough time to evaluate long term safety? 
https://www.nih.gov/news-events/news-releases/nih-begins-study-allergic-reactions-moderna-pfizer-biontech-covid-19-vaccines#:~:text=The%20Moderna%20and%20Pfizer%2D,a%20history%20of%20allergies. 


See all 227,000+ USA ad_verse reactions (new ill,nesses/death after getting vasc), change the search field ""Vacsine Types(Dis eases)"" to ""Cov id-19"". 
http://www.medalerts.org/vaersdb/findfield.php 


Harvard case study that only 1% adverse reactions reported to V_AERS. 
https://www.congress.gov/106/crpt/hrpt977/CRPT-106hrpt977.pdf 


Check out the UK's cov_vaxc database for ad,verse reactions. It's their version of VA_ERS in the USA. https://yellowcard.ukcolumn.org/yellow-card-reports 


Here's the European Economic Area disclosing that the world is undergoing clinical trials for the cov id vaxs. 

lbry://EudraViglanceCovid19VaccineAdverseDrugReactions#2fcf4c14342a992b594c91ee5a925df1975d607c 


The governments duped big tech to censsor/delete/bury/cut view count/hide all content against cov vasx hesitation. Facebook whistleblower advises how the algorithm's AI deletes people's post/comments about cov vasx ad_vers reactions by parsing out ""keywords"" (which grows). It happens on other platforms as well (hence my intentional misspelling to dodge AI algo) ... https://odysee.com/@daveswildcamping:0/Facebook-Whistleblowers-LEAK-DOC 


Zuck's been duped. https://odysee.com/@Pistol:3/Facebook-CEO-Mark-Zuckerberg-Takes-%E2%80%98Anti-Vax%E2%80%99-Stance-in-Violation-of-FB-policy:5 

Lots of censsored doctors are not anti-vas, just against the cov id vasx mass trials. They have to go to right-wing, unpopular media just to be heard. They're desperate. Lots of political cognitive dissonance on ALL sides, and its jeopardized critical risk vs benefits. 


2008 Noble Prize Doctor for sequencing HIV/AIDs, Dr. Luc Mon_tagnier who sequenced cov id-19 was on French TV saying the virus has the HIV delivery system in it, which is part of how it’s known to be lab created. He advises against cov vax. https://lbry.tv/@debunkingcops:1/luc-montagnier-hiv-nobel-prize-winner:d


Prof. Dr. Luc Mon_tagnier puts his Noble Prize and life work on the line coming out against the mass vascination pro_poganda.
https://en.m.wikipedia.org/wiki/Luc_Montagnier 


Virologist, Prof. Dr. Dolores Ca_hill & over 150,000 censsored doctors worldwide in the World Doc,tors  Alliance explains that the cov id shot is m_rna gene therapy which in the animal trials, killed 50% of the subjects and the rest suffered extreme long term adverse effects, which caused more deaths over years. Do not participate in the mass vacc propagand.a. https://www.bitchute.com/video/c1DRCF2YbnQV/ 


Dr. Dolores Cahill's exemplorary credentials. https://www.biotechpharmasummit.com/index.php/companion-diagnostics-biomarkers-2019-speakers/dolores-cahill/ 


Dr. Geert Vanden Bossche. His whole career is making vaccine, including for the Bill & Melinda Gates Foundation. His credentials. https://www.geertvandenbossche.org/ 


Dr. Pierre K_ory who spoke to US Senate Hearing Committee about iver_mectin to successfully treat cov id19, but story is buried for cov vasx. https://odysee.com/@yabba:e/COVID-19-Cases-Plummet-in-India-as-They-Distribute-Ivermectin-and-Hydroxychloroquine:f https://rumble.com/vbqlmp-dr.-pierre-kory-speaks-about-ivermectin.html  


Dr. Michael Y_eadon, former P_fizer Vice President & Chief Scientist of P_fizer Pharma_ceuticals speaks out against cov mass vasx. https://youtu.be/ekvHF58KjD0 Dr. Charles H_offe. https://vaccinechoicecanada.com/in-the-news/open-letter-to-dr-bonnie-henry-from-bc-physician-re-moderna-vaccine-reactions/?fbclid=IwAR3cxP-MaRW5xHS6mi7fU-nG33Jwb1oVU41U-P__rl2A2BIDi48xImb_PJs 


OB GYN, Dr. Christiane North_rup whose been on Oprah 10 times giving health advice.  https://vaccinefromhell.com/shocking-testimonies-of-viral-shedding/ 


Adult Care Nurse, Tamika M. M_orrow in Bloomfield, Michigan. FB/YT deletes her posts @patient's ad_verse re@action f/vasvine regarding blood cl_ot, auto-imm_une, heart attacks, death, etc. https://odysee.com/@Frank_Stoic_Castle:f/Michigan_RNP_Tamika_Morrow_Sharing_Info_About_mRNA_Jab:c 


Here's Dr. Ch_etty of South Africa who treated over 4,000 cov_id patients (no deaths) with safe, cheap drugs/methods and he says you don't need the vaxc,cause this is easily treatable. Docs worldwide are being cessored for giving alternatives to the vasx. Mexico gives out iver_mectin in-home care kits to its citizens,  but the sensorship prevents people f/knowing solutions other than vax.  https://youtu.be/wTHyp5uAzCc 

COPY/PASTE EVERYWHERE..",2021-05-28T20:31:15Z
1263,Sir  can I take ist dose of covishield then travel abroad dubai and their can take astrazenica 2nd dose is it possible please replyyyyy,2021-05-28T18:37:08Z
1264,covishild  made by india pune wrong information,2021-05-28T18:36:08Z
1265,You have mentioned wrong sputnik is 92%,2021-05-28T18:15:24Z
1266,Fakevax is very effective and safe for me,2021-05-28T14:09:12Z
1267,Chinese vaccines at #6 without any medical peer review. Are you f* kidding me?,2021-05-28T14:08:49Z
1268,But iam proud to say India is also get place in this 😍😍😍,2021-05-28T08:00:11Z
1269,Sputnik v is the best vaccine aguante la rusa papa,2021-05-28T04:23:36Z
1270,Sputnik and covaxxine ok others not good,2021-05-28T02:27:16Z
1271,Fake information,2021-05-28T01:30:13Z
1272,Pfizer or nothing,2021-05-28T01:28:29Z
1273,Efficacy different than Effectiveness. Cannot compare each others bcoz every result are not from same places and times.,2021-05-27T23:33:26Z
1274,Bro covaxin is best u not study properly,2021-05-27T20:46:47Z
1275,"COVID was introduced on tv...

And suddenly the world forgets about dengue,malaria,diarrhea,tuberculosis,heart attack,cancer, stomachache, so on and so forth...everything leads to 1 single disease now..thats the narrative.

This is how tv & mainstream media can do mindsetting...

Be wise as a serpent and gentle as a dove.",2021-05-27T19:53:38Z
1276,200% he is kashamri..but nice way to english,2021-05-27T18:37:13Z
1277,Covaxin is safest and best vaccine among all,2021-05-27T18:22:09Z
1278,"Buteyko squat exercise:

THIS BUTEYKO EXERCISE STRENGTHENS IMMUNITY SIGNIFICANTLY
The exercise is simple: exhale unforced, pinch your nose with two fingers (the mouth remains closed) and squat until it becomes difficult to continue without breathing. After the exercise, breathe exclusively through the nose, breathing in as little as possible, until your breathing becomes calm.

In the beginning, you usually manage to squat 5 to 20 times at a time without taking a breath, this depends on your health condition. Less than 10 is bad. More than 20 is excellent.

After your breathing calms down, repeat the exercise 3 to 5 times. Repeat this series of exercises a few times a day. Optimally, the number of squats should be around 300 per day. Make sure that the degree of the exercise remains pleasant.

Buteyko training significantly strengthens immunity and protects against viral infections. This was clinically proven during research at the First Moscow Medical Institute in 1983.",2021-05-27T18:16:20Z
1279,Covaxin has higher-end efficacy that Covishield..it's in great bdemand.vaccine politics making Covaxin look less effective,2021-05-27T17:40:04Z
1280,"Thank you ,
 very good information provided 👍👍",2021-05-27T16:23:27Z
1281,"Covaxin is above 81% 
https://www.bbc.com/news/world-asia-india-55748124",2021-05-27T14:08:31Z
1282,The russian and chinese vaccines need to be tested by your home country. Don't trust those countrys data.,2021-05-27T13:06:10Z
1283,80% cases don't even need hospitalization - shouldn't this mean every vaccine should improve on that figure ? how did some get lower effectiveness then unvaccinated covid?,2021-05-27T12:27:44Z
1284,Sinopharm ka nhi btaya,2021-05-27T10:25:09Z
1285,"Sputnik v is The best , it has 91.6 % against covid 19, we need two shots in 3weeks apart",2021-05-27T09:26:15Z
1286,Covaxin is good result,2021-05-27T05:57:51Z
1287,sputnik 91.6,2021-05-27T05:48:21Z
1288,Syrum Institute Pune kaha hai bhai. CoviShield kaha hai.????,2021-05-27T05:17:28Z
1289,Where's Sinopharm?,2021-05-27T02:54:06Z
1290,What reduces the efficacy?,2021-05-26T23:36:22Z
1291,"WARNING WARNING WARNING Everyone should be researching this..... In every vaccine is an ingredient called Thimerosal to help stop growth of bacteria and other things from forming in the solution. Over the last 20 years the world has been getting sprayed (CHEM TRAILS) which contains ALUMINUM. Our diets since the 1960s has included a huge amount of food contained in ALUMINUM CANS....HOW DOES THIS ALL GO TOGETHER? OUR BODIES HAVE BEEN ACCUMULATING ALUMINUM FOR YEARS. WHY IS THAT IMPORTANT? Thimerosal contains as much as 50% Mercury. When MERCURY (yes, the MERCURY THAT WAS BANNED IN THE 60s from thermometers), when MERCURY COMES IN CONTACT WITH ALUMINUM, IT BECOMES DEADLY! THIS IS HOW THEY ARE KILLING PEOPLE! They are mixing 2 substances that are on their own are not deadly, and mixing them inside our bodies where nobody sees it, and WAMO, WE ARE DEAD! SPREAD THE WORD, INVESTIGATE THIS ON YOUR OWN, IT WILL SAVE YOUR LIFE! DON’T TAKE THE VACCINE!",2021-05-26T19:08:43Z
1292,please make video on israel vaccine.,2021-05-26T18:08:47Z
1293,Someone please answer my question. So there’s this big scandal in our car industry in Which car manufacturers lied about emissions and are now poisoning the air we breathe! What’s to stop these Pharma companies from doing the same??,2021-05-26T18:00:17Z
1294,covishield is also manufacturing in INDIA.,2021-05-26T17:33:34Z
1295,"I live in india which vaccine should i have covidshild,Sputnik 5, covaxin",2021-05-26T14:14:40Z
1296,what about side effects and risks like blood clots please make a video,2021-05-26T13:24:42Z
1297,It hasn't been isolated.,2021-05-26T12:59:59Z
1298,Thanks to all the People who made vaccines :),2021-05-26T12:45:31Z
1299,Folks still believe there's no cure for Syphilis till today? well then contact Dr. Osaoji on youtube and thank me later,2021-05-26T12:39:08Z
1300,Is astrazenica a bad vaccine?,2021-05-26T11:15:26Z
1301,GENE THERAPY IS NOT A VACCINATION,2021-05-26T10:52:44Z
1302,"Effectness against symptomatic disease.
Most of the vaccines presented are almost 100% effective at preventing death",2021-05-26T08:46:26Z
1303,"💉💉💉💉Not getting vaccine slot for you.?💉💉💉💉💉
Don’t worry we will notify you when its available for your pin code or even in your district. Download
https://play.google.com/store/apps/details?id=com.cows.app&referrer=utm_source%3Dnewsletter1%26utm_medium%3Dcomment_share%26anid%3Dadmob
Select your pin or district and hit notify me. Secure yourself and your family from COVID-19 by taking vaccine as soon as possible.

No Sign Up no messages no email just Notification",2021-05-26T06:26:46Z
1304,"Why you listed covaxin (india) in last and u know that astrazeneca covishield is indian vaccine itself made by serum imstitute of india 
Indian also do for this vaccine -covishield",2021-05-26T06:25:20Z
1305,But covaxin made for 85% efficiency but it is not it works 68% and it causes sometimes death,2021-05-26T04:27:34Z
1306,MOTHER RUSSIA,2021-05-25T22:56:50Z
1307,Moderna and Pfizer is the best,2021-05-25T22:04:09Z
1308,COVIRAL vaccine developed by BABA Ramdev is 101./. Effective😂🤣🤣😂🤣😂🤣,2021-05-25T21:40:45Z
