,comments,dateStamp
1801,"The obviously her and too , I of 2 in my own town yet no one here even had stupid phony virus !! This will get worse before get better , they will push it to the very end so don ' t take the jab no matter what they pull ur very soul on u not taking this mark of the beast technology into ur body , the new world order is right around the corner , the good news is it wont last the only 3 . 5 the bad news is for anyone going along with it and take the mark they are damned the only way to be saved is to not go along with it and turn to for salvation and forgiveness of , not religion just , his will be set up on earth once the is for good so forget the gospel of and read the gospel of that can actually save us ⁣.",2021-04-17T04:47:25Z
1802,Prime minister must go to prison immediately !!,2021-04-17T04:45:36Z
1803,"So how can they say that there were underlying health with this poor woman but anyone who from ‘ Covid ’, any underlying health were 🤷🏻‍♀️ as always , nothing up",2021-04-17T04:37:12Z
1804,it ' s like a ' roulette ..,2021-04-17T04:36:46Z
1805,These are killing of people they ’ re just not on it and what was the young lady ’ s name that can they not say her name or do they not even know,2021-04-17T04:35:43Z
1806,In pushing this fraud u r going to ruin all public trust in science and,2021-04-17T04:34:12Z
1807,""" rare "" , "" atypical "" 🙄 They surely ' t running out of 🙄 Fantastic how these people have no problem with MURDER 😏🤬🤬🤬",2021-04-17T04:12:20Z
1808,Lots of eager guinea who want the unproven untested “ vaccine “,2021-04-17T04:11:33Z
1809,Every life is precious ; how many have saved ? I like the odds of being .,2021-04-18T15:17:27Z
1810,Vaccine autism and it,2021-04-17T02:17:33Z
1811,This is sam . Your will love you for foot cream by,2021-04-18T22:02:55Z
1812,I believe in more than .,2021-04-18T20:47:10Z
1813,Just un - sub ' d channel . They are to the profession and the country . I hope they get what ' s coming to them . .,2021-04-18T20:42:17Z
1814,"Have they any link between the and the J & J / J ? i . e . a similar suspension fluid , or any other of the that could be a factor in causing blood ? Or maybe , medical that could increase the risk of when exposed to a component of the like uterine as have been the demographic mostly affected ?",2021-04-18T10:43:09Z
1815,"B . e . S . T f ' u '' l ' l D . a . T . i . n . G h . o . T G . i . r . L ' s — L — o — V — e — S — e - X ——— .❤️⤵️😘👉👌✓ : . monster / 906xxxnudeblondesy0ung !💖🖤❤️ ！ 、 ！ １万人を超える人が見ていたもん （ ） ！ まさかのカメラ切り忘れでやら1かしたのもドキドキでした ,. 💖🖤 ， ， ， ， ， ， `' , 。 ， ， ， 。. ， 。 ， 。 ， ， ， ， （ ， ,,",2021-04-17T17:30:32Z
1816,"B . e . S . T f ' u '' l ' l D . a . T . i . n . G h . o . T G . i . r . L ' s — L — o — V — e — S — e - X ——— .❤️⤵️😘👉👌✓ : . monster / beautifullovedoll772xxx !💖🖤❤️ ！ 、 ！ １万人を超える人が見ていたもん （ ） ！ まさかのカメラ切り忘れでやら1かしたのもドキドキでした ,. 💖🖤 ， ， ， ， ， ， `' ,*/ 。 ， ， ， 。. ， 。 ， 。 ， ， ， ， （ ， ,*/,*/",2021-04-17T17:30:04Z
1817,"B . e . S . T f ' u '' l ' l D . a . T . i . n . G h . o . T G . i . r . L ' s — E — R — O — T — I — C -——— .❤️ PRIVATE SNAP : ️⤵️ TOP 2021 . monster / 739xxxprivatblow !💖🖤❤️ ！ 、 ！ １万人を超える人が見ていたもん （ ） ！ まさかのカメラ切り忘れでやら1かしたのもドキドキでした ,. 💖🖤 ， ， ， ， ， ， `' ^ 。 ， ， ， 。. ， 。 ， 。 ， ， ， ， （ ， ^^",2021-04-17T17:26:07Z
1818,B . e . S . T f ' u '' l ' l D . a . T . i . n . G h . o . T G . i . r . L ' s — E — R — O — T — I — C -——— .❤️ PRIVATE SNAP : ️⤵️ TOP 2021 . monster / xxxsexual895baby ！ 、 ！ １万人を超える人が見ていたもん （ ） !%$ ！ まさかのカメラ切り忘れでやら1かしたのもドキドキでした 💖🖤 ， ， ， ， ， ， `' 。 !%$， ， ， 。. ， 。 ， 。 ， ， ， ， （ ， !%$!%$,2021-04-17T12:21:03Z
1819,"Legit Global is the solution for all people who do not want to be but who wish to have a covid - 19 vaccination record card . so if you are in this situation , contact us at + 1 ( 619 ) 3548841 or visit our : :// .",2021-04-17T08:16:48Z
1820,"There are of ( 3 , 000 +) on and of of young people dying within of getting a vaccine . Why ’ t they clearly what a death by covid ? How can you say young people getting and becoming a day after the vaccine are not be affected by them with such assurance ? This is crazy .",2021-04-17T04:04:43Z
1821,,2021-04-17T04:01:04Z
1822,Female and obesity with the pill . You are at risk with or without the vaccine . One death 😢,2021-04-17T01:55:18Z
1823,"“ Several current New York Times were previously employed by the Communist Party ( )- - language newspaper China Daily , which in recent U . S . media millions of to publish its state - content ,” - Epoch Times , 4 . 10 . 21",2021-04-17T00:13:00Z
1824,""" When you ' re appealing to people ' s and , you can make some gains ."" ~ Joe",2021-04-17T00:11:52Z
1825,The !!!!,2021-04-17T00:04:05Z
1826,Covid ROSE 25 % since into office !!! Why did stop counting ’ s when took office ????,2021-04-17T00:03:44Z
1827,"Former for Disease Control and Prevention ( ) Director said he the virus , the novel that COVID - 19 , from a laboratory . March 26 , 2021",2021-04-17T00:03:18Z
1828,"“ Several current New York Times were previously employed by the Communist Party ( )- - language newspaper China Daily , which in recent U . S . media millions of to publish its state - content ,” - Epoch Times , 4 . 10 . 21",2021-04-17T00:03:07Z
1829,"“ Technical Director Chester that the network worked to get President Trump out of office and that the network “ propaganda ” on they know little about .” - Daily Wire , 4 . 13 . 21",2021-04-17T00:02:45Z
1830,Best Click 🔽 18cams . ， ， ， ， ， ， `' 。 ， ， ， 。 ， 。 ， 。 ， ， ， ， （ ， 1618612399,2021-04-16T22:33:22Z
1831,,2021-05-30T10:48:09Z
1832,,2021-05-30T02:36:17Z
1833,,2021-05-30T02:32:07Z
1834,,2021-05-29T12:29:54Z
1835,ُ ُ .. ّ 21 - - 1442 03 - 05 - 2021 12 : 35 ً.. :// . . net / . ? p = 348054,2021-05-29T03:14:31Z
1836,٣٦ concor2 . 5 dimer ٢٠٠٤ ٤ ٣٠ ٢١ ١٠ ٣,2021-05-28T12:49:33Z
1837,... 10,2021-05-28T02:15:44Z
1838,٤٢ ٢٥,2021-05-26T23:35:39Z
1839,.,2021-05-26T20:04:51Z
1840,٢٤,2021-05-26T19:48:03Z
1841,. ،، ، . . ،،، ،، ،،، . ،، . .,2021-05-26T09:01:19Z
1842,.,2021-05-23T17:14:05Z
1843,,2021-05-21T23:59:02Z
1844,٣٠,2021-05-21T23:29:09Z
1845,..,2021-05-21T07:59:41Z
1846,All of them are bad ! The were not tested enough .,2021-05-21T07:06:58Z
1847,,2021-05-20T16:56:48Z
1848,,2021-05-19T20:29:37Z
1849,. . . . . .,2021-05-17T18:02:15Z
1850,🌹,2021-05-16T20:36:13Z
1851,؟,2021-05-15T23:44:28Z
1852,,2021-05-12T22:19:52Z
1853,.,2021-05-10T23:14:48Z
1854,:),2021-05-10T13:29:33Z
1855,: ، ُ ُ ؟,2021-05-10T11:22:42Z
1856,؟؟,2021-05-10T06:45:34Z
1857,...🪴 ٥١,2021-05-10T04:05:17Z
1858,poly vera ...,2021-05-09T15:59:04Z
1859,١٨ ٢٩,2021-05-08T13:31:30Z
1860,٢٩,2021-05-08T13:29:41Z
1861,؟,2021-05-07T09:02:43Z
1862,,2021-05-06T21:23:52Z
1863,!!,2021-05-06T12:11:49Z
1864,١٥ ٢ . ٥,2021-05-05T00:59:57Z
1865,؟,2021-05-04T17:04:15Z
1866,ً ٢٣صدك,2021-05-04T02:42:49Z
1867,20,2021-05-03T16:42:50Z
1868,,2021-05-03T01:20:21Z
1869,.. 34 ... .. ؟ .. ... ..,2021-05-02T13:59:04Z
1870,؟؟,2021-05-02T07:29:17Z
1871,؟؟ ... ؟؟,2021-05-01T09:45:20Z
1872,؟؟ ... ؟؟,2021-05-01T09:45:05Z
1873,٥,2021-04-30T11:14:46Z
1874,٢٣,2021-04-29T10:25:58Z
1875,❤❤,2021-04-29T03:13:14Z
1876,,2021-04-28T15:41:41Z
1877,,2021-04-28T13:26:57Z
1878,. . ، ، . ، ، . ؟,2021-04-28T07:20:46Z
1879,,2021-04-27T16:20:11Z
1880,,2021-04-27T13:38:22Z
1881,😭💔,2021-04-27T03:28:32Z
1882,؟,2021-04-27T00:21:22Z
1883,٨ ؟؟,2021-04-26T20:03:04Z
1884,chest pain ؟,2021-04-26T15:39:56Z
1885,,2021-04-26T11:14:54Z
1886,,2021-04-26T04:47:08Z
1887,،,2021-04-25T19:41:27Z
1888,,2021-04-25T12:05:11Z
1889,,2021-04-25T03:05:35Z
1890,. . . . . . .,2021-04-24T22:00:17Z
1891,.. 86 ؟؟؟؟؟؟,2021-04-24T18:23:08Z
1892,,2021-04-24T12:56:46Z
1893,٨١ ١ ١ ، ١٨ فاصبح١ ، ٧,2021-04-24T12:20:08Z
1894,. ...,2021-04-24T00:23:37Z
1895,.. ٣ ..,2021-04-23T20:43:36Z
1896,!!!!!!!🙄🙄😂😂😂😂,2021-04-23T19:05:17Z
1897,thrombocytopenia,2021-04-23T14:49:07Z
1898,، ٣ ، ، ؟ .,2021-04-23T09:24:09Z
1899,,2021-04-22T23:40:26Z
1900,,2021-04-22T17:24:33Z
1901,، ، ، .,2021-04-22T15:04:11Z
1902,,2021-04-22T05:47:48Z
1903,"1st yourself .. who r u . lie n try fool people , under cover of good intention , while u like 1000s Net try catch any issue or subject of , n use it just to gain more n increase # of ? Introduce ur self ... r u ? Consultant ? If u know God watch u , then stop fool n mislead people . U can easily mislead simple people . Introduce yourself who r u ? Who gave u the right to speak to people if u r not or specialist ?",2021-04-22T04:29:47Z
1904,Well done 👌,2021-04-22T03:07:27Z
1905,,2021-04-22T02:01:48Z
1906,,2021-04-21T21:34:49Z
1907,.,2021-04-21T16:57:24Z
1908,.,2021-04-21T16:55:00Z
1909,,2021-04-21T12:24:56Z
1910,؟,2021-04-21T04:32:13Z
1911,، ، ؟ ؟,2021-04-21T03:59:36Z
1912,- - ً,2021-04-21T03:35:49Z
1913,20 !!!!,2021-04-21T01:21:13Z
1914,,2021-04-20T23:36:09Z
1915,,2021-04-20T23:03:45Z
1916,٣٥سنه,2021-04-20T15:04:43Z
1917,.. .. ..,2021-04-20T14:57:38Z
1918,٤ ؟,2021-04-20T10:50:30Z
1919,,2021-04-20T00:09:43Z
1920,؟,2021-04-19T22:10:43Z
1921,٥ ١٤ ؟,2021-04-19T21:59:39Z
1922,.. ..,2021-04-19T13:05:03Z
1923,3 6,2021-04-19T08:29:03Z
1924,٢٠ ( ) ؟؟؟؟؟؟,2021-04-19T04:50:02Z
1925,,2021-04-19T01:36:38Z
1926,. 3alka dam .,2021-04-18T23:34:25Z
1927,,2021-04-18T17:05:30Z
1928,❤️,2021-04-18T12:07:35Z
1929,، ، ؟ ، ، . . ؟,2021-04-18T04:03:57Z
1930,,2021-04-18T02:51:28Z
1931,This guy is a hideous liar . He will soon get his just with the coming whirlwind .,2021-05-01T22:45:28Z
1932,"Funny ... so you out there , you ' re with killing yourself with but afraid of a shot that a 5 in one million chance of a blood clot ?!??! Just dumb . I hope these people get COVID - 19 and we ' see their on the vaccine then .",2021-04-20T07:03:30Z
1933,"It ' s absolutely wrong that only the 60 - 70 age group are being forced to take the vaccine . It clearly some , and as every other age group can have a different vaccine they should also have the choice !",2021-04-18T11:21:37Z
1934,"Kelly such baleful , malicious . Not powerful , but weak and .",2021-04-18T11:10:27Z
1935,Covid was the fear . Vaccine will be the pandemic .,2021-04-17T20:23:11Z
1936,Ask your government for a sample of the virus or proof its real haven ' t got any . Still inject yourself most will the are tick 😬 2019 panel on page 39 under performance hoax,2021-04-17T07:20:13Z
1937,"the elderly again , guest who will be choosing your nursing home boy ,",2021-04-16T21:36:41Z
1938,So for people with no health why should we put that into our 99 % recovery rate,2021-04-16T19:48:33Z
1939,All we have to do is ignore these corporate and get on with our . DO NOT Take this Vaccine,2021-04-16T16:42:07Z
1940,I ' pass thanks,2021-04-16T15:51:45Z
1941,No ! _ and his crew won ' t be getting it so why in the name of God would we listen to them in to health ! Gene therapy is not about health you will be genetically for what remains of your life which is now clearly so cheap to our so they are willing to sacrifice you !,2021-04-16T14:20:52Z
1942,This is a PROPAGANDA not journalism .,2021-04-16T14:09:59Z
1943,"They are so desperate for people to get , they ' keep the fear going for as long as possible . How can people believe a word they say ? It ' s so obvious they are lying in order to get people to get the jab out of fear .",2021-04-16T13:58:08Z
1944,Quit the gullible and the elderly ye,2021-04-16T13:24:39Z
1945,"Notice it ' s a case of "" should get the vaccine "" and "" will be "" they are so confident that people will get and take their word for it , and ask no about the long term . People ' t stupid .",2021-04-16T13:17:34Z
1946,"Daily dose of fear and scaremongering to keep people under control . The sun is shining , summer is coming , go outside and get some vitamin D and enjoy the life we have been given . Ignore these who are lying daily .",2021-04-16T13:14:36Z
1947,Over 60s are they disposable ????? Less,2021-04-16T13:11:18Z
1948,"one in 40 , 000 in / . Or one in 100 , 000 in . Since the EU will get so much more in such a short period of time the and that the risk of this side effect is higher than the risk of dying to Covid . That is the case since one will be unvaccinated only for a few until one can be with / or possible one of the .",2021-04-16T12:50:45Z
1949,Back of the queue .. what a cretin is .,2021-04-16T12:01:01Z
1950,"So said those who refuse the vaccine will be "" going to the back of the queue "". Is that right , is it ?. Well I ' save you the trouble , leave me out of your queue altogether , .",2021-04-16T11:58:07Z
1951,"Stick your where the sun don ’ t shine you psychopathic . More propaganda . Mike , former of said do not take this .",2021-04-16T11:45:40Z
1952,Mad nonsensical fear propaganda from usual ! Do not vaccinate ! Stay healthy naturally ! Your been lied to by people who are making millions from you taking four yearly !,2021-04-16T11:24:43Z
1953,With that rational under 60 ' s have more to fear from the ' ' than the virus . about right .,2021-04-16T11:18:47Z
1954,If people want they truth going on with these look up news no media will tell u and I dont know how people follow this government never tell they truth these are not even look into this,2021-04-16T11:13:17Z
1955,Done be read revelation it will tell you exactly whats happening,2021-04-16T10:45:17Z
1956,"ERs full of people with side . Virus 99 +% recovery rate unless underlying same as flu 60 to 94 % survival rate . Not a gambler but I like the 99 % odds . Lots of people getting covid and dying and so now they have a new , and guess what ? Now you need a booster every six . Who ' s making money ? Big and people like the two on here to spread propaganda . But these can ' t do bo worse than our own dear sweet . Who the over and no",2021-04-16T10:26:53Z
1957,"Anyone following and even that is from their own , this is far worse than the "" very few "" blood clot we ' re being told about by the media . It ' s all inverted , anything that was a death is a Covid death , anything that is a vaccine death is anything other than that .",2021-04-16T10:04:46Z
1958,The vaccine can ' t be . For any age group . Period .,2021-04-16T10:03:46Z
1959,How much are these people to have their ? And who them ? Are we getting real science or are we getting the of corporate ?,2021-04-16T09:42:29Z
1960,What do you think about these Rare Blood and What should do regarding the Vaccine ..?,2021-04-16T09:05:52Z
1961,Interesting knowledge regarding the covid vaccine .,2021-04-16T13:53:53Z
1962,Hi ....,2021-04-16T21:23:04Z
1963,good my 1st dose is my second dose would be ..,2021-05-23T23:23:12Z
1964,& Hydrogel,2021-04-27T03:28:43Z
1965,Thanks for and your vivid explanation 🙏💐,2021-04-16T08:21:12Z
1966,👍🙏,2021-04-16T07:38:50Z
1967,"!, 👍🏻👍🏻👍🏻👌",2021-05-30T12:19:09Z
1968,Nicely,2021-04-16T05:44:01Z
1969,Thanks 👍,2021-04-16T04:36:24Z
1970,How about death for a side effect ?,2021-04-16T04:08:14Z
1971,Good Information keep it up 👍,2021-04-16T03:46:24Z
1972,"I am 28 and i got my first dose of vaccine yesterday , hopefully i ’ live .🤞🏻🤞🏻",2021-05-30T11:09:59Z
1973,Poor girl . Do you have to take blood thinner ' s for life . If you get the vaccine ?,2021-05-29T20:41:59Z
1974,"What ' s the name of her doctor , so I can ask him some . I ' had my first vaccine and I ' shortness of breath off n on , tension that four the tension was so bad that I ' t lay flat on my bed or pillow . I would sleep in high position to get an ease , I ' my period and experience occasional sharp in my . Previously , I ' d experience formication which in my then throughout my body these for short at a time . I ' decided not to get a second vaccine , however it ' s been made mandatory in my country which is an overseas territory of Great ( ). This is a total violation of our human . What can I take in this instance to protect my and my as a health care worker in refusing the second dose",2021-05-28T19:32:19Z
1975,"I was a healthy female till the day that I got vaccine on the 4th of May . I never to get this vaccine but somehow felt by the so went for it . After the first day I was sick with all of and and I thought that was the worse side effects but actually there was worse to come ! On the 5th night I got this worse stabbing pain in my chest , had to call ambulance and ended in hospital with blood in my both . It ’ s been almost 3 and I am still far from recovery despite taking which are blood twice a day . I am happy that millions of people have been saved with this vaccine but why on the cost of my life ?",2021-05-28T19:25:12Z
1976,logic I am not taking the vaccine because there is a chance I get a blood clot meanwhile covid 19 long term side effects Breathing heart kidney damage blood loss of smell and taste autonomic nervous system mental health diabetes cant fix stupid,2021-05-28T18:30:19Z
1977,Why on earth does a young woman require a vaccine for a virus which scarcely the young .,2021-05-28T11:43:35Z
1978,Shaw Presenter 44 Blood After Vaccine .,2021-05-28T08:56:34Z
1979,STOP SAYING IT ' S RARE !!!,2021-05-27T18:03:27Z
1980,,2021-05-27T14:00:33Z
1981,And how many tiny which won ' t be ? Brain damage ?,2021-05-27T10:12:56Z
1982,"I appreciate Global News for this level of transparency . Thank you so much , please keep up the good work !!!!",2021-05-26T20:28:50Z
1983,Lots of this is coincidental and Anecdotal . Did she have a health check up before the Vaccine ? Most of these no doubt she already had . She hardly healthy .,2021-05-26T16:41:53Z
1984,Nice try .... blood from “ the poke ” are NOT rare .... they ’ re common . If you decide to take the “ genetic therapy ” you sign on the dotted line so whatever illness or disorder you is what you up for . are a minuscule side effect ... you haven ’ t seen anything yet .,2021-05-26T16:09:18Z
1985,"If it ’ t , avoid it like the plague .",2021-05-26T15:15:01Z
1986,Poor girl . She compensation .,2021-05-26T15:09:18Z
1987,Gud,2021-05-26T08:08:04Z
1988,"I just want to know if there is a case of clot in an "" "" race ? Because so far and as far as I know , only western or race gotten the clot side effect .",2021-05-25T07:00:06Z
1989,"This may happen . But in like where the situation is dire , we do not have so we are simply believing in the statistics . I know 100s of people who have taken the first dose and second here in and they are doing perfectly . I have also taken this vaccine and its been a week . I am doing fine but still I am worried .",2021-05-25T04:12:16Z
1990,And wonder why so many people are refusing to take it .,2021-05-25T03:38:57Z
1991,Me and my dad who a Type Two diabetes got our first shot of Two days ago . And we both experience the common side effects that the doctor and told us . Gladly we only experience those side effects for 17hrs and we are completely fine again .,2021-05-25T02:57:33Z
1992,"Global News , Somewhat decent coverage + 10 . Still not in the clear thought keep it real .",2021-05-25T01:06:59Z
1993,Yep that it actually is working like it should . Look into how works it ' s different to the . They put chimpanzee in you causing blood . Come on wake up people do your own homework,2021-05-25T00:28:48Z
1994,"Side Effects : Accordingly the sounding alarm on ' t take black or blood in your vomit – these can be of bleeding in your stomach swollen , blood in your pee or not at all – these can be of a kidney problem severe chest or stomach pain – these can be of a hole in your stomach or gut difficulty breathing , or asthma that become worse Serious allergic reaction In rare , it ' s possible to have a serious allergic reaction to .",2021-05-25T00:14:34Z
1995,"Besides , the percentage of likely blood from Covid19 is much greater than the vaccine . So the dumb below need to go back to school learn Math",2021-05-25T00:09:54Z
1996,Had both of . Every medicine we take side effects . Conspiracy are this to spread their garbage . The birth control pill taken by millions of can cause blood more than vaccine,2021-05-25T00:05:32Z
1997,Blood and worse are no longer rare . Wake up people ... these experimental are killing people and worse .. do your research !,2021-05-24T22:02:44Z
1998,It was a coincidence,2021-05-24T15:14:58Z
1999,"The cure is just as bad as the disease , if not worse . When the government something is safe to take you better be them .",2021-05-24T11:52:19Z
2000,Cue the anti ….,2021-05-24T00:03:22Z
2001,It ’ s a small complication . You ’ re more likely to get a blood clot on a birth control . Plus she ’ s likely to have other medical,2021-05-23T23:55:47Z
2002,"This is exactly what my mum had , luckily fine now , but she had this very sharp stabbing pain at the back of her head and she had tachycardia .",2021-05-23T23:49:15Z
2003,"How do we know it ' s "" rare ""? Can we trust the ?",2021-05-23T23:15:49Z
2004,"Don ’ t get it , don ’ t take it , ya don ’ t need no shot no no hell no",2021-05-23T22:54:58Z
2005,"The complication that had was an "" ordinary "" deep venous thrombosis by to the through the . This kind of could have anyway . The link to the vector vaccine vaccination is the low platelet count . A story like this should be up by a medical commentary .",2021-05-23T16:58:14Z
2006,Yeah the goes to the brain and stick there . That ' s why you have the . I said it if you have some grease in your the will do a lot of damages to your body . Especially the near your heart . If something the blood to go to your heart your blood will coagulate the blood .,2021-05-23T16:13:46Z
2007,"I ' m sorry she maybe had a side effect from the vaccine . One and a half BILLION have been safely , saving untold . on single is plain dangerous scaremongering , as gullible people could see this , not get , and the die of a preventable disease",2021-05-23T07:08:01Z
2008,Ta ut fra - - - ut fra 🤩😍,2021-05-23T06:42:28Z
2009,- er - ut fra - - er - - ut fra,2021-05-23T06:41:50Z
2010,The 2 mice were right the human is not yet done . 🐀🐁,2021-05-23T05:53:52Z
2011,Blood so rare that you hear it daily . 😄👎,2021-05-23T05:47:38Z
2012,I really have to ask why she had the vaccine,2021-05-23T05:20:34Z
2013,"When a random Welsh woman to appear on a Western - news broadcast to promote the rare side - effects of a VERY well vaccine , alarm should start ringing ! I ' m not saying this ' t a RARE result of getting a vaccine , but the fact that the news to expand their web to > 5000miles to get a story that the relevance and frequency of this side - effects are probably not worth to mention . This video - at face value - no obvious causal link between the vaccine and her varied health . 10 days is a very long time , any active would have almost certainly been from her body long before then . She will however full of the that she ' d have otherwise from a surviving a COVID infection . As an aside , if she went from about imminent death from a blood clot to giving a perfectly compos - interview in a matter of days ... So surely that clearly , it ' s not that big of a deal ?! The EDITORIAL reality is that they ' shown a few ' GRAPHIC ' of medical apparatus in this obviously out of shape YOUNG woman ' s body to drum up fear of an effective vaccine is horrendous .",2021-05-23T04:31:07Z
2014,"Funny how when she said "" due to the fact that there even been even 1 death from blood -"", they clipped out the rest of what she was saying . Too obvious . 5 : 30",2021-05-23T03:35:23Z
2015,is not given to under 55 in many country . There is a reason for that .,2021-05-23T03:16:13Z
2016,So what do we do ? Some of us have already had the 1st jab and are of the 2nd due to this . But I ' m told I can ' t change the vaccine type and due to the rise of the variant everyone ' s saying I should take the 2nd jab . Don ' t know what to do ?,2021-05-22T22:40:16Z
2017,😭😭 my just get vaccine,2021-05-22T20:37:16Z
2018,Who is rushing for the second shot ??,2021-05-22T15:22:48Z
2019,My god !,2021-05-22T10:30:50Z
2020,"The moral of the story is don ' t have a experimental vaccine , clinical end in 2023 .",2021-05-22T09:43:03Z
2021,I HATE ....,2021-05-22T07:23:15Z
2022,"I had a similar thing happen to me , not blood but heart failure . Very little information from hospital , . Ow being to have 2nd jab , but been told the side effects are likely to be worse the second time . Nowhere and nobody to give unbiased information about the vaccine and side effects . Who can you trust ???",2021-05-22T02:14:07Z
2023,Had the vaccine only 1 jab have severe chest pain like a heart attack 10 to 15 times a day every day since i had the jab on the 30 i can get no help from our who will not hear of anything against their covid my still under her desk .,2021-05-22T01:52:58Z
2024,"An issue with this gene therapy - where the adverse ( both in short - term and long - term ) effects are still being through research is that the spike protein is being in of the body where do not typically replicate ( like the upper respiratory system ), I . E : the cerebral vasculature of the and the major arterial system . This is the cause of and that we have been seeing . Then the spike protein and out of the endothelial of the blood of the brain . The formation of is potentially deadly in any case . Arterial in the brain are . can form in the heart , causing heart . Blood can also form in the abdominal blood , causing pain and / or nausea and vomiting . All of this for a so - pandemic where over 90 % recover , and a less than a 0 . 01 % fatality rate ! I fear that in the long - term , patient have received this vaccine will suffer from enhanced auto - immune - induced damage with future exposure to corona - type ( which the question of how specific , selective and sensitive is this vaccine ?) - which there are many . The production of blood is life - threatening in any case ! This is an experiment on the human family and should be against the Geneva Convention ! The corrupted media , , and pharmaceutical are all in manipulation , deception , and money - making . COVID - 19 , whether man - made or not was turned into a political , money - making , and social engineering agenda . --- I am not against well - traditional , however , I will never take any - based . Dentist and Biochemist .",2021-05-21T10:38:51Z
2025,Keep taking the people ! Your own !!,2021-05-21T08:16:19Z
2026,Imagine getting this in the brain . Its possible since spike protein made everywhere in the body ... hope she ' t get another issue with it .,2021-05-21T08:09:34Z
2027,I ' m hearing more and more about these possibly fatal after someone the vaccine . It ' s happening more and more and needs to be and go viral on the,2021-05-21T06:28:41Z
2028,"These are not safe it usually an average of 5 to 7 to approve vaccine the government ' s are doing this it ' s a whole conspiracy something is going wrong in the world , I will never take it Eric just said he had a terrible and almost this is not safe people please don ' t take it they cannot force you",2021-05-21T05:01:42Z
2029,"the thing is that this is a gene - based vaccine and once it ' s in your system it can ' t come out if she the virus or she ' s going to be in trouble just like all the other people being against it , go watch the video on the pandemic blood and beyond you ' learn a lot from this doctor he all of this .",2021-05-21T04:55:27Z
2030,if you go watch on on the pandemic blood and beyond this doctor all of this and it ' s happening now the whole medical field and all these are killing people I will never take the vaccine never and this doctor he will never take it either it ' s a gene - based vaccine it goes into your this is go watch the video educate yourself this guy is amazing and everything like I said is that he said is happening blood in the brain a disaster I will never take the vaccine,2021-05-21T04:52:17Z
2031,"damn , a little bit worried i have my first dose of a couple of days ago . I have minor side effect only , just a pain in my left arm .",2021-05-21T03:34:44Z
2032,I hear this vaccine is a Weapon !,2021-05-21T02:31:27Z
2033,And for people to get upset at that would rather wait until they finesse this vaccine in a few is mind . Glad she is and lived to tell her story .,2021-05-20T20:12:57Z
2034,I had 1st jab of vaccine yesterday .. hope everything goes well,2021-05-20T12:27:04Z
2035,To bad they can ’ t interview the less fortunate that they don ’ t mention .,2021-05-19T17:41:53Z
2036,I got and i have high fever at night and my brain was working so fast thinking here and there .. now my head sometimes also,2021-05-18T15:15:11Z
2037,And still people lining up like afraid to take the vaccine . Wake up it ’ s like voluntary suicide . Hello 99 . 97 % survival rate !! Lost hope in humanity no more common sense and to no return,2021-05-18T01:05:37Z
2038,my second dose of the vaccine this week . Go science !,2021-05-17T20:35:18Z
2039,"In , there are 2 dead now due to Vaccine . All people in my country who have been with have the same just like this woman . So , it ' s nonsense if this vaccine ' t dangerous The is proven to be the vaccine in my country , even though the efficacy ' t as good as the , but it ' s the vaccine and there ' t any harmful side effects",2021-05-17T18:32:53Z
2040,The vaccine is a KILLING MACHINE,2021-05-17T18:17:07Z
2041,Rhesus null ???,2021-05-17T16:00:06Z
2042,What blood type is this lady ?,2021-05-17T15:57:50Z
2043,My multiple blood from . So no point out just .,2021-05-17T09:15:26Z
2044,😢❤❤❤❤❤❤,2021-05-17T03:07:01Z
2045,"I received the vaccine and I ' t feel anything , I guess it ' s probably based on system of each people",2021-05-17T00:17:55Z
2046,"I ask that is completely in name ❤️ protect and heal her , send Your to minister to Her ❤️ Amen and Thank You",2021-05-16T17:23:07Z
2047,Why are people trusting all these and pharmaceutical for they are deceiving the world . We are heading to vaccine disaster .,2021-05-16T07:42:48Z
2048,Why don ’ t they stop giving people this vaccine if to be the problem ? It ’ t make any sense !,2021-05-16T03:24:58Z
2049,Great ! I have to get my second dose tomorrow 😒,2021-05-16T00:36:58Z
2050,holy CHIT . i ' m that this is even getting ..,2021-05-16T00:30:56Z
2051,"There is NO REASON FOR THEM TO NOT KNOWN EXACTLY WHAT WAS ON , THE one lady in ton WAS SENT HOME BY THE GREY , still bad so another ambulance SHE HAD A STROKE in ambulance on the way to another hospital and TH3N ..... th4 that the first hospital sent her home WAS INSANE",2021-05-15T20:52:15Z
2052,1000 and 10 000 gearing up for lawsuit over th4 and th4 Code ...,2021-05-15T20:48:56Z
2053,This is why it ’ s important to read the that were given to us after the shot specially for people with underlying stated in the . I ’ m obese and I ’ m weary for my 2nd vaccine too .,2021-05-15T20:02:02Z
2054,They can ' t pay me enough to take this vaccine ...,2021-05-15T15:30:56Z
2055,Covid are a business . Covid are not necessary .,2021-05-15T12:57:34Z
2056,"30 in 17M , 22 , 8 dead . People in : is a poison jab",2021-05-15T09:00:42Z
2057,Why does this say ‘ Rare ’ blood clot ? It ’ s terrible to hear of all these people getting blood from it .,2021-05-15T06:36:32Z
2058,2 from 3 in and 5 in south how many more death before they realize its unsafe . You are with ....,2021-05-15T04:54:13Z
