,comments,dateStamp
694,Excellent short TED talk here on all the craziness :// . be / aKHEXzOFnR8,2021-05-09T11:55:25Z
695,#,2021-05-08T14:22:13Z
696,1 man dead and 1 man shipped off to hospital after in my town bet you dont here of that,2021-05-08T12:12:46Z
697,Had the vaccine and one side effect not is that woman no longer maintain a 1 . 5 m distance . Perhaps they can smell the vaccine . Men beware .,2021-05-08T06:53:15Z
698,"The are doing all they can to cover up the side effects as long as they can to distance themselves from any affiliation with the vaccine . Meanwhile the total opposite is happening with the virus . No sooner does someone die of natural , every possible effort is made to link it to the .",2021-05-07T06:44:56Z
699,"There are potential side effects for any you take . So if you go into the hospital and the emergency room doctor , "" 20 of epinephrine ."" Are you going to say , "" What are the side !!!!!"" You can go home and hide under your bed .",2021-05-07T04:54:45Z
700,11 out 1 . 4m . Relax people,2021-05-07T04:43:28Z
701,its time to give up on the vaccine people shouldnt be injured or,2021-05-07T04:30:37Z
702,1 covid case = several vaccine = keep on jabbing,2021-05-07T02:08:48Z
703,"2 positive test = for all . 5 vaccine blood clot = nothing to see here , roll up and get jabbed .",2021-05-07T01:59:01Z
704,"So these poor people are only a statistic , shame the don ' t get these side effects , then watch change !",2021-05-07T01:52:37Z
705,Why would you get that vaccine if you already have blood ?,2021-05-07T01:42:13Z
706,""" very uncommon "" what to "" exceptionally rare ""?",2021-05-07T01:25:32Z
707,"Do not worry for if you get blood , the worse that can happen is you die . The government will compensate you so you are up the creek without a paddle . However do not worry .",2021-05-06T23:47:02Z
708,"Can the vaccine , already ..... :// . / - cant - find - covid - 19 - in - positive - /",2021-05-06T22:54:06Z
709,4000 + dead from the jab in the,2021-05-06T22:41:40Z
710,"Very rare side effects , yet they ' re happening more frequently and the are mounting .... Really safe , eh ?",2021-05-06T22:40:47Z
711,That ’ s 5 more of an extremely rare disease and were not sure if the vaccine it . Yet all third had received the jab of death . Dick,2021-05-06T22:08:06Z
712,Dropping like,2021-05-06T22:05:02Z
713,"The old man included the that are on , when he said 1in 1 . 4 millions . It ’ s safe to assume that there was around 10 blood in and it ’ s hard to believe they would ’ 14 million people in .",2021-05-06T22:00:02Z
714,"That ’ s just 11 ? admitted ’ there ’ s “ ” and to come ’ when you actually “ research ” yourself ’ from Heath not selling this experiment anyone only have a short time before they either have major Heath generally resulting in . The vaccine toll is also well to make the look a lot less , from my research it like only 5 - 10 % are actually up to be guinea for an “ untested ” whatever it is . It ’ t fall into the category of a vaccination .",2021-05-06T21:52:24Z
715,"It ’ s only matter of time until it ’ s a common problem . Ultimately , the person who you with the poison is liable . The oath ...... “ Do no harm ”. I don ’ t think that their oath that they can inject the experimental and use instead for trail , to experiment on .",2021-05-06T21:51:44Z
716,Get the vaccine for a flue that you ’ never seen & wont harm 99 % of people . The world is inverted !!!,2021-05-06T21:49:31Z
717,If side effects are as rare as they say then how come they ' re not liable for damages ? They would go broke because they know it ' s not rare at all .,2021-05-06T21:46:36Z
718,11 that they have admitted to and that ’ s 11 too many ! This is disgusting ! Should not be by the people,2021-05-06T21:45:03Z
719,If you are stupid enough to take the jab make sure you have a current will . Your will thank you .,2021-05-06T21:35:04Z
720,All the at work are still feeling sick as a dog after the jab ...,2021-05-06T21:34:32Z
721,""" 100 % Safe and Effective "" - Hunt , Health Minister",2021-05-06T21:28:21Z
722,US & are very common side effects also some have evidence of the jab a frequency like a antenna or,2021-05-06T21:27:16Z
723,Vmat2 gene vaccine,2021-05-06T21:23:02Z
724,: fundamental Vaccination ! Ask Bill and Pentagon,2021-05-06T21:22:45Z
725,Do the math . you are now slightly more likely to suffer from the vaccine than if you were to get covid and are under 65 . They can no longer say the the .,2021-05-06T21:18:12Z
726,"Where are the just one death by covid is one too many ? Less testing in the , less within 28 days . Madness .",2021-05-06T21:17:05Z
727,"My friend , 48 , had second gene therapy jab and had a stroke with multiple blood 2 days later ! Specialist it ' s not related immediately !!!",2021-05-06T21:04:48Z
728,""" SENIOR BOARD MEMBER : STOP THE GENOCIDE OR OUR ARE NEXT "" ( :// . . / video / hIX5phySv5A1 / )",2021-05-06T21:02:00Z
729,You sky this poison,2021-05-06T20:58:46Z
730,""" ""..... - DECEPTION - UNTRUTH ...!",2021-05-06T20:58:00Z
731,Next will be immune attack response to the 🧠,2021-05-06T20:52:13Z
732,Who ' s liability is on the line if this experimental vaccine people ? No ... the government made sure no one is to blame .,2021-05-06T20:51:33Z
733,Soon we get a vaccine passport you might need to go to the .. 1984 here we go !,2021-05-06T20:48:00Z
734,Why the society been closed for so long in order to protect old and vulnerable when so many old and v . die of light from the experimental ?,2021-05-06T20:45:42Z
735,So many side effects and from experimental .,2021-05-06T20:42:16Z
736,Great work 👍👍👍,2021-05-06T20:33:44Z
737,In the coming the are going to need the unvaccinated to bury them .,2021-05-06T20:21:19Z
738,People over 50 not are people ?,2021-05-06T20:19:11Z
739,Only good vaccine right now is ! Nobody from it,2021-05-06T20:18:35Z
740,Risk / benefit analysis : take an unnecessary vaccine risk and gain no measurable benefit .,2021-05-06T20:15:08Z
741,"🤡 How do you know a politician is lying ? It ' s are moving , .",2021-05-06T19:54:19Z
742,""" You might have these were in all over 50 . Don ' t be alarmed , there ' s a reason for that "". "" That ' s because most people getting the vaccine at the moment are over 50 "". See , nothing to worry about , feel better now ??",2021-05-06T19:42:08Z
743,The in the known about this since 2020 .,2021-05-06T19:40:15Z
744,"Wake up people ! 4 , 500 and 750 , 000 adverse so far in the and US , and that ’ s on voluntary which only pick up between 1 %- 10 % of the true ! In previous the whole lot would be scrapped after 40 ! Psychopathic in charge !",2021-05-06T19:39:30Z
745,It ’ s not 1 . 4 million people though most of them have had multiple so the actual is lower,2021-05-06T19:35:25Z
746,Yellow card adverse system system . Look them up .,2021-05-06T19:28:48Z
747,Culpable Homicide is what this to !,2021-05-06T19:22:06Z
748,If you don ' t stand for something you will fall for anything ...,2021-05-06T19:15:19Z
749,"My wife mum had low , was on blood , but got as severe asthma .",2021-05-06T19:12:55Z
750,So if you are over 50 it ’ t matter ? The safe experimental vaccine that people .,2021-05-06T19:09:37Z
751,"It ’ s very safe so keep taking your , less people per from the old Kung flu and the world",2021-05-06T19:09:16Z
752,Now look all the do u listen to the for this what u get insurance not cover anything can ’ t be Why are u doing it,2021-05-06T19:07:58Z
753,Where is Tiffany Dover if are so safe ?,2021-05-06T19:06:49Z
754,It ’ s happening in as well nothing said all covered up 🏴󠁧󠁢󠁥󠁮󠁧󠁿👍🏻🙏🍺🗳,2021-05-06T18:57:51Z
755,"The death Jab , caution against alarm , .",2021-05-06T18:54:05Z
756,"Blood are a desired effect ... because they know it can happen . It is experimental , anyone talking it up to be part of the experiment . It all the , God sake . They don ' t know what will happen because it not been tested for . That is why the have not fully it . It is emergency use ! This is no different than sending out with experimental they have not fully tested .",2021-05-06T18:50:09Z
757,I wonder if the people who got the blood are by the fact it ' s extremely rare ?,2021-05-06T18:44:22Z
758,Not for under 50s . Not for over 50s . Done .,2021-05-06T18:37:34Z
759,"“ Just take the damn poison you plague of useless .. Get yourselves buried , out my sight and off my planet ”",2021-05-06T18:24:57Z
760,"Pure madness , stick your , people not living , they .",2021-05-06T18:20:01Z
761,"There are far too many Adverse with these . The Government just put the element on informed consent onto our . Removing the part in their blame game . Disgusting . Yet the Government won ' t allow the the power to prescribe Off Book outside of . Will the Government do the same with ? What if cry foul play , stop the , there are too many and Adverse ? Is the Government going to support the ?",2021-05-06T18:18:09Z
762,Dying of covid under 45 is also very uncommon,2021-05-06T18:17:55Z
763,This is one of the I ' m not one 🙌🏼,2021-05-06T18:16:08Z
764,I take ...... read the possible side effects on those ? The fact is without them I would die anyway .......... if we don ' t get the jab there is a greater risk of death by Covid . Had my first jab ...... getting my second jab next ....... if I ' m lucky I ' see 💉,2021-05-06T18:10:25Z
765,"data today 118 , 902 of adverse following COVID , 3 , 544 and 12 , 619 serious between . 14 , 2020 and 23 , 2021 . This week ’ s data included three of among teens under age 18 , This week ’ s data included three of among teens under age 18 , two 15 - year - and one 16 - year - old who unexpectedly from a blood clot 11 days after her first dose . A 15 - year - old female of cardiac arrest after the second dose of the vaccine , and a 15 - year - old male of cardiac failure two days after the vaccine . :// . / defender / - significant - jump - - - - after - covid - vaccine / ￼ Significant Jump This Week in , After COVID Vaccine • ' s Health Defense data today 118 , 902 of adverse following COVID , 3 , 544 and 12 , 619 serious between . 14 ,… &# 039 ; s Health Link Feed 134 likes14 comments157 ￼ ’ t overthink it .< />< /> But yeah u rite . else think Maxwell just a little too hard ? Gee , you think she ’ s got something on him , or what ? 🙄 that ' s service . 🙄 This is their dream for the future , only with 3D printed food so they no longer require a cook , and a robot or drone your food . gab ? ￼ gab @ gab 2d · Help us preserve free speech for all people . Go today to get , unlock additional , and support our mission : :// pro . gab . ￼ 5 , 206 likes310 comments1 , 333 ￼ LI honestly can never tell if I like metal music or not . LI agree with .< />< /> Solution :< /> Remove from solitary confinement , load her into a trebuchet , and fling her into a volcano . Load more Significant Jump This Week in , After COVID Vaccine data today 118 , 902 of adverse following COVID , 3 , 544 and 12 , 619 serious between . 14 , 2020 and 23 , 2021 . GENOCIDE in the U . S . : 3 , 848 118 , 902 Following COVID – Now being as Dying Also Tragically , there are now at least 5 among following COVID , a 5 - month - old baby who was not , but was breast feeding from her mother who Healthy 56 - Year - Old ” Obstetrician after Being with the Experimental COVID Vaccine 24 Dead in 3 as One Third of Nursing Home Die After Experimental COVID 39 - Year - Old Medical Doctor and Son of Former Chief Justice of Found Dead After COVID Injection in Very Healthy 56 - Year - Old ” Obstetrician after Being with the Experimental COVID Vaccine",2021-05-06T18:08:35Z
766,It ' s not a vaccine - it ' s a !,2021-05-06T18:04:46Z
767,Interesting how it ’ s very rare or uncommon yet we keep hearing of blood and other adverse side effects . What about the of side effects we don ’ t hear of and ’ t ?,2021-05-06T17:48:36Z
768,I can ' t understand how people are so stupid taking this poison over a hoax it ' s medical tyranny for profit in a year from now only unvaccinated people will have a natural immune system the rest will have to rely on big,2021-05-06T17:47:06Z
769,Horror,2021-05-06T17:44:24Z
770,"Am looking at the age of those people getting « against » C19 and I am ....... looking at the risk of age group 1 - 60 , WHY would anyone of this age group want to be with those « experimental » is beyond me .......",2021-05-06T17:43:43Z
771,"79 of blood in , 19 ...",2021-05-06T17:43:35Z
772,"So we can sue all media , government , health care and pharmaceutical . For advertising and purposely pushing a deadly gene therapy on the unsuspecting public . Oh that ' s right the pharmaceutical got a full immunity on being responsible . But the media , government and health didnt .",2021-05-06T17:38:38Z
773,in is the best lucrative way of making money now ..,2021-05-06T17:38:33Z
774,don ' t listen,2021-05-06T17:30:50Z
775,In a report that came out of there is a suggestion that the instruction not to aspirate during vaccination could be the cause . There is a small chance that the vaccine could be directly into a major blood vessel . Aspiration this .,2021-05-06T17:29:27Z
776,let ' s see put his baby up for the jab if it ' s so safe,2021-05-06T17:22:33Z
777,:// . be / Ir0Q61D0Qfg Check this out . in pushing now after being given of by the,2021-05-06T17:21:59Z
778,"These are dangerous , we don ' t want them near us , first the get shut down then they make you wear that lower your immune system , I guess it ' s the way of ridding the world of , this is not a conspiracy theory it ' s a fact .",2021-05-06T17:19:44Z
779,"Bill said he to de - populate the earth , then he set up the Bill / foundation ( And people want to take the ?????) Wake up people",2021-05-06T17:19:29Z
780,I ' m over 60 and there ' s no way I ' m any experimental gene therapy or whatever the new speak it now .,2021-05-06T17:17:21Z
781,"Wait for clinical ,",2021-05-06T17:00:15Z
782,How about the other that also are of the . On the site you yellow card system for side effects and more then 1000 have because of the . And more then 50 . 000 people have bad side effects . Stop this madness stop the vaccine ( gene therapy ).,2021-05-06T16:59:04Z
783,Experimental vaccine more side effects to come .,2021-05-06T16:57:58Z
784,"Well , if you watch this channel long enough , you can see this coming",2021-05-06T16:46:08Z
785,"I don ' t believe are against the . In fact they are happy to inject us first because of them dollar by the government . More people take the jab , more income for the clinic principal and .",2021-05-06T16:45:47Z
786,"So what if it is Only people over 50 ? What is that supposed to mean ?! Those are 5 people , 5 More that may deal w it for the rest of their , most likely . These act like it ' t matter . Horrible",2021-05-06T16:34:00Z
787,Doesnt seem to be not very uncommon but pretty common around the world now . Remember anyone that of covid . Now people are getting and they say this is uncommon reaction . Look up the adverse site on all the of trouble with all the new covid . When covid over 99 % survival rate ill take my with covid even though i have multiple . If i dont die from covid if i get it my natural will make t and b from getting corona and i will be immune like all the flu chicken pox .,2021-05-06T16:30:29Z
788,dad right after vaccine . 2 days later . But covered up,2021-05-06T16:28:03Z
789,What percent of people getting ? That ' s how work,2021-05-06T16:27:29Z
790,The very rare risk but there ' s possibility that you will get it ....,2021-05-06T16:23:14Z
791,The more we hear about it the more we are concerned about side effects we DON ’ T HEAR ABOUT .,2021-05-06T16:18:54Z
792,"If you combined all of the from all of the various covid , how many would there be ?",2021-05-06T16:11:28Z
793,"You all do know that theres many other adverse from these poison right ? blood is a major one but theres many more , its funny how is only covering around 1 % of the after the . Each time they play off the same tune that after the investigation the blood were not by the jab and the buy it . These are designed to cull off the majority of mankind so our and the rich elite can enjoy a net zero carbon by 2030 .",2021-05-06T16:11:18Z
794,"I ' m rather curious there been no blood related to the vaccine , given there have been that it , too , also have that have gotten blood as well ( ).",2021-05-12T15:23:17Z
795,Disgusting !,2021-05-10T05:09:05Z
796,"Make it 6 , me 56 yo male in . I just took aspirin , and and it to settle down . The leg pain was something out of this world . No way I ’ m getting a second shot . I went to the Hospital , spent 8 there , no care factor at all and I ’ t understand the doctor . The next day I get a phone call to come back on for a but on the discharge paper work it had no further action . I have no trust in the health in so i will keep aspirin , and to keep the pain at bay . The hospital me with no medication at all . If tomorrow comes it comes . Just as long the pain is gone , The worst that could happen is that I will have a peaceful death .",2021-05-08T14:17:19Z
797,adverse effects data which you can find state over 8500 . and over 30000 adverse probably 3 times .. some have actually the vaccine in and there are numerous court been out now this is a an assault against human .. in trial and people are prepared to be the guinea pig time to wake up just or use and see some of the of actual people who have taken this vaccine and what they are to live with because there ' s no help when go wrong,2021-05-08T04:33:31Z
798,"So many , yet still being ?",2021-05-07T23:08:08Z
799,"They keep saying "" rare "" 🤣🤣. The media we ' re",2021-05-07T21:25:45Z
800,I think the can stop saying rare blot now say the truth there quite common down here apparently but the that be keep mumbling off EU for ' It ' s disgraceful ... WE DON ' T TRUST ANY OF U,2021-05-07T10:03:36Z
801,So safe approval at the expense of any hope of but from liability not us though we r on our own .. it ' s a bloody disgrace more dying or maimed than covid down here ... it ' s safe ... I think these so have forgotten that if U happen to get a blood clot in a rural area survival not that great U can stuff Ur unsafe have forgotten the oath they took I ' m sure it ' s ..... 1st do no harm,2021-05-07T10:00:41Z
802,Pretty quite on the with the .,2021-05-07T08:42:35Z
803,Foreign substance into you by as a loving government ... What could go wrong ?? 🤣,2021-05-07T00:45:05Z
804,No one I know is interested in getting this stuff . I will wait for the good stuff 💉,2021-05-06T13:38:21Z
805,There is a frenzy when there is 1 so infected case but it ' s for them to keep the going when there are so many adverse happening 🤔,2021-05-06T11:58:45Z
806,It is safe and effective .,2021-05-06T11:23:05Z
807,Really concerning . It careful investigation . I believe it can not rare .,2021-05-06T10:46:53Z
808,I don ' t consent to have any covid or anything to do with covid ... Wake up your own and on it 🇦🇺,2021-05-06T10:44:40Z
809,Wonder why we haven ' t about any of these who were taking a photo opportunity by getting jabbed on the arm blood !??.. interesting 🤔,2021-05-06T10:29:19Z
810,"It ' s safe if you don ' t die .... .... So it ' s again people with medical .. why don ' t they tell us what medical they are , like other , so those people can take instead .... ....",2021-05-06T10:23:57Z
811,Blood outweigh the non existent risk of getting covid ? There are now more of blood from the jab in the community than covid .,2021-05-06T10:23:21Z
812,So safe . Lucky blood are rare .,2021-05-06T10:03:39Z
813,"4 , 000 given the covid poison in the US . 9 within 28 days ( 0 . 2 %) 7 in almost . 3 permanently disabled . Another 71 medical intervention . But hey the main stream media keep selling this lie , and the keep believing . As someone said below - ' You should be ashamed ' You are not news , you are pushing propaganda .",2021-05-06T09:54:31Z
814,I ’ do the calculation conversion . 5x20 = 100 100 of blood at least .,2021-05-06T09:47:24Z
815,So safe that the wont approve . Also in over 20 . So safe .,2021-05-06T09:35:42Z
816,"No thanks . Blood , underlying health , covid , it was all covid .",2021-05-06T09:29:55Z
817,"So safe , Big , Government and are all Exempt from liability .",2021-05-06T09:28:54Z
818,"I don ' t trust it and of they don ' t offer me the Vaccine , I won ' t get it .....",2021-05-06T09:28:02Z
819,Keep stripping back the and deception everyone .,2021-05-06T09:18:17Z
820,I don ’ t know why you everyone so scary . We were lived with before,2021-05-06T09:15:24Z
821,those are 5 people who would have been healthy if they only the shot ...,2021-05-06T09:14:54Z
822,It was safe they said . It was tested they said . It received all they said .,2021-05-06T09:12:54Z
823,We tried to warn you but you decided to take the Jab anyway . You can ' t help .,2021-05-06T09:06:25Z
824,Wake Up 😢😈 You should be ashamed 😈,2021-05-06T09:02:47Z
825,""" Safe and effective "" So is Roulette",2021-05-29T08:19:43Z
826,"Let this fact sink in : ALL vaccine have ZERO liability for their untested ' ', given to them by our ' '. Meanwhile , the ' side effects ' of the are ' un - ' , or ' '. That is all I need to know .",2021-05-16T23:30:56Z
827,juice,2021-05-16T18:02:16Z
828,Liar . It ' s far from the 1st death !,2021-05-16T09:14:58Z
829,"Vaccine should pay compensation if they say only a few die , it ' s all wrong , a life is a life it everyone in her family and . IT ' S ALL WRONG TRYING TO JUSTIFY IS WRONG ,",2021-05-13T22:49:58Z
830,1st death ?,2021-05-12T19:11:52Z
831,"How ridiculous and sad . Whoever of a "" vaccine "" killing somebody ? What a shame !",2021-05-11T01:15:58Z
832,Screw your ... a woman of 52 old in from your poison so stop people about the the . When this is over ... you people are going to be in so much trouble ... 2 coming to a country near you !!,2021-05-10T07:16:02Z
833,"Holocaust By Vaccine Genocide is a crime against humanity ! This is an emergency with out testing , animal , unapproved , with thoughtless support of media and . Those will be accountable in the next that will be just like last after WW2 , many highly educated and in the Holocaust Genocide were by the neck until dead !",2021-05-10T04:18:21Z
834,""" But but but , the outweigh the !"" "" I ' take my , I just want to be able to travel !"" "" I ' take my , I just want to go clubbing "" "" If you don ' t take the vaccine , you ' re being selfish !"" - of the world",2021-05-09T23:04:10Z
835,Let ’ s see how many people will suffer in few later I believe that side effects will came out later on if not now that ’ s obvious,2021-05-09T04:13:10Z
836,Pull this vaccine off the streets .... So sad ...☹🙏,2021-05-09T01:36:11Z
837,"nova scotia new brunswick boarder opening protest may 9th 12 noon happy day .. and big up for the who have ... we have 1 country canada .. and all our provincial shall be .. this is our country .. we the people are going back to normal .. time for to open up .. they cant stop freedom .. 15mth house are over .. bring your .. pic .. party .. and celebrate being free .. i think we got our a convoy .. big shout out to the who keep rolling .. they are our life line .. god bless the .. looking forward to the convoy .. we have had enough of the emergency .. c u all tomorrow may 9th 12 noon nova scotia new brunswick boarder .. any like to jam bring your gear .. we need to hear music .. live again singing and dancing .. and free again .. big shout out to all the .. we are growing by millions now ,.. thanks rebel news .. and all the for our .. and to the police that are standing with the charter , and common sense .. AT THE NOVA SCOTIA , NEW BRUNSWICK BORDER .. COPY PASTE AND SHARE every where thank u and god bless the .. we are all free now act like it .. the great of canada .. first 2021 we will be free",2021-05-08T22:13:33Z
838,My was for day after tomorrow .. after this damn no ....🙏....,2021-05-08T19:44:28Z
839,Bill :,2021-05-08T17:12:08Z
840,"Maybe there are more of people after the vaccine , but they are just not them .",2021-05-08T01:23:19Z
841,Interesting most ALL and media are getting this less experimental vaccine while the media is acting as one of those drug soliciting test that get . All unknown long term and some never animal testing . Swindle based on fear and most all survive covid . More than survive cancer think about it !,2021-05-07T22:41:27Z
842,Dont play roulette with your life !,2021-05-07T22:40:08Z
843,And yet those in encourage u to take it ???,2021-05-07T19:42:18Z
844,my uncle just away from blood clot burst 4 days after getting the vaccine .,2021-05-07T14:13:47Z
845,there all bad ex vice of said its not a its a depopulation drug just some 0 . 8 % die in the first 2 week instead of 3 by rapid growth in heart brain and reproductive system bill him self said we need to lower the population,2021-05-07T12:57:08Z
846,How many is too many ? This is criminal ....,2021-05-07T03:36:10Z
847,Theres way more people dying then they air on the news . What a disgrace,2021-05-06T21:53:24Z
848,"feel bad for those who have taken and they have not even taken the second yet and three death already , who you might have a new leader , how is doing",2021-05-06T20:38:12Z
849,"Don ' t listen to anti or anti , roll up your sleeve , get the jab , it ' s safe , blood are rare , covid is a pandemic , it ' s the new normal , vaccine may be for travel , going to a restaurant , going to a concert , we are all in this together , it ' s only for two , it ' s only a mask",2021-05-06T18:43:26Z
850,"I can understand if is the only vaccine available . I will take my chance with blood than getting Corona Virus . But this is not the case . There are other - and . So why is the the government encouraging us to take the next available vaccine ( which is for some ) knowing it can kill 1 out of 100 , 000 .",2021-05-06T17:05:12Z
851,There ' s been more than 1 . And there are MANY more UNREPORTED adverse . This is very sick what these people are doing . And the news is absolutely disgusting .,2021-05-06T14:17:47Z
852,You know what ’ s tragic ? That you think one life lost to vaccine still “ risk ”. Ask that lady if she would have made a different choice if she knew the vaccine would kill her . Why don ’ t you just tell to put their mouth on the end of a gun and see if the bullet you or not ?,2021-05-06T13:34:49Z
853,The does outweigh the from a collective standpoint but this is misleading,2021-05-06T12:56:08Z
854,First death from blood 🤣 people are dying everyday even after the jab .,2021-05-06T11:46:54Z
855,Despite all the economic crisis this is the right time to start up an investment,2021-05-06T11:34:49Z
856,His / her family should sue you for this negligence ….,2021-05-06T11:20:14Z
857,Death is now an acceptable side effect,2021-05-06T10:44:32Z
858,"People should seek protection from God The Creator Only , not shady .",2021-05-06T09:09:04Z
859,Disgusting 🤦🏻‍♂️ and New Brunswick were low so this is now just a senseless death ☠️ so ashamed of Canada not lie,2021-05-06T04:40:35Z
860,Why are Chief Medical so often obese ? She probably a post telling everyone she got it too :( RIP,2021-05-06T04:30:34Z
861,"Cure rate for covid is 99 . 7 %, I would rather take my with covid than compile to experimental gene therapy shot . If I fall within the . 3 % I will order from . This should be a wake up call to all of the same federation . Check out "" No jab for me "" , informative regarding this subject matter . Sincere for this family .",2021-05-06T04:19:50Z
862,Where is her sign language lap dog ? Did they forget to let him out of his cage ?,2021-05-06T04:18:50Z
863,should be made to pay MILLIONS OF to anyone ' s family who from their vaccine . Same goes for J & J .,2021-05-06T04:15:07Z
864,"People LISTEN . LISTEN TO HER . saying "" Oh well .. a few will die but we need to keep bill , and HAPPY . KEEP THE SILLY ..",2021-05-06T04:07:55Z
865,"These and chief just are a bunch of , who ' s goal is to vaccinate everyone , and if some people die that as long as it ' s not the Covid 19 virus .",2021-05-06T04:06:24Z
866,I dont believe it . ACTUALLY TELLING THE TRUTH .? ALL and media are GUILTY OF AGAINST HUMANITY AND NEED PROSECUTION UNDER THE IMMEDIATELY,2021-05-06T04:05:46Z
867,"What about a brand NEW baby that YOU told the that he had a kidney problem . him to a major that told him if he would not ALLOW his son to be , THEY would NOT give him surgery !!!???",2021-05-06T04:04:38Z
868,"How old , Where , Name , You are insane .",2021-05-06T04:01:51Z
869,Official from government of Canada is 99 . 4 % survival . YES I WANT AN EMERGENCY EXPERIMENTAL SHOT WITH A SIGNIFICANT RECORD OF KILLING OR THE IN ALMOST EVERY PREVIOUS STUDY 😂😂😂,2021-05-06T03:40:23Z
870,This is why it so long to make a proper safe vaccine,2021-05-06T03:34:03Z
871,AGAINST HUMANITY !,2021-05-06T03:32:49Z
872,,2021-05-06T03:31:30Z
873,These need to be able to be accountable .,2021-05-06T03:30:55Z
874,"If I came out with a product and it someone , it would be from the shelf immediately !! You people are irresponsible and should be removed from your . Your decision making the public in jeopardy !!! Especially now knowing that people are shedding and making sick ..",2021-05-06T03:27:09Z
875,"This is being already , the nation is turning against .",2021-05-06T03:26:09Z
876,"what they said is one time vaccine , now is two .",2021-05-06T03:23:21Z
877,1000s of people from vaccine but you lying media always twist the truth .,2021-05-06T03:14:09Z
878,My . mum and brother have never been the same after these vaccine my mum already blood clot so I ' m angry they gave her this vaccine,2021-05-06T03:11:19Z
879,Will the family be FULLY for their loss ?,2021-05-06T02:55:45Z
880,"Wow people are getting for being to take a poisonous shot supposedly for a virus that never been proved to exist , covid virus was never isolated or proved contagious , they used a computer program to generate a genome and develop a process to detect the very thing that they , then the concept of asymptomatic spread , so that people would not question when people test positive with out being sick , the test not testing for any virus",2021-05-06T02:34:09Z
881,I wonder if this woman would feel the same if it was one of her dying from this vaccine ? I ' m legitimately by her,2021-05-06T02:32:53Z
882,And now they want to pump the other brand in 12 year 🤔 Who what the side effects could be ? In 14 it ’ s proven that young people seldom get to sick,2021-05-06T02:24:39Z
883,and are both up please let that sink in . Also my best to the family who lost a love one,2021-05-06T02:24:26Z
884,pushing experimental without so much as people they are part of the experiment . They should make murder illegal .,2021-05-06T02:23:03Z
885,"Demand an antibody test , there ' s a good chance you ' already had COVID and are naturally .",2021-05-06T02:13:05Z
886,Spiritual weapon . No vaccine suicide,2021-05-06T02:12:51Z
887,Remember the 1 Vaccine ? They it because after you had the vaccine and you get the actual virus you had a massive chance of dying from it . Like right now . They over 130 million people with a home vaccine .,2021-05-06T02:11:38Z
888,Bill the ' angel of death ' financial through his in 3 out of 5 vaccine . Does that concern anyone that on eugenics ?,2021-05-06T02:11:02Z
889,we really ' t listen to fat people talk about health and what ' s best for us . they clearly care so much for their own health .,2021-05-06T02:06:53Z
890,You all can sleep easier now knowing the are in charge of,2021-05-06T02:06:46Z
891,i will not take a vaccine with 80 % change of not getting covid when i have a 99 . 96 change without the to survive do the math LOGIC AN I WILL NOT GET BLOOD AN A NEW DISEASE FROM A WEAPON,2021-05-06T02:06:14Z
892,i dont listen to anything a feminist to say,2021-05-06T02:05:29Z
893,"Lock down greedy and corrupt . 19 , 2021 is a sad day in history . In the south , the vaccine are open to all . Here in Canada , rush from one to another desperately to look for vaccine , they line up overnight , stand in chilly wind for many and many to wait for vaccine . , it again . And the second shot will be 16 after the first , 3 to 4 in the where pile up . 16 will make the first shot useless . Canada comes to a critical point . Our government to save . They are to make show , just talking and showing , facing . They are disabled to get done because they ' t put their real to do something for . Actually they never , they never do anything for . Then what they did ? Those corrupt are just working hard to fight for their own salary hike . "" Effective Fool ’ s Day , our in are giving themselves fat - cat pay . by the Federation show Prime Minister , who a whopping $ 365 , 200 a year , will get an extra $ 6 , 400 . , earning $ 182 , 656 , will get an extra $ 3 , 200 , as do . And get a $ 4 , 700 boost ."" Sun wrote . Their money is from our cry , hopeless cry , crying for food , hydro , water , gas , mobile , and shelter . Their happiness is from ' dying , and . Their luxury is from our suffering , our of our business , our , our , our and our . Money can not fill up their greedy and dirty mind . At this moment , this despairing point of our nation , those evil political still play "" Democracy "" to harvest their political . They are shouting "" human for "", screaming "" boycott "", .... As our essential , most working on minimum wages , local government , doctor and nurse , bus , food , , and many many , are their , to keep this nation shining and standing in the pandemic . Canada needs science , needs the real democracy which can protect and save . Canada the population in the world ! Canada the most work ! We built Arrow , the most advanced jet fighter , we made , an effective treatment for deadly virus ,! Today we can have our own covid if the allow us to have .",2021-05-06T02:04:28Z
894,dont take it,2021-05-06T02:04:16Z
895,Your “ sincere ” don ’ t excuse you and your government from pushing this poison on your citizen . You and your fellow ignorant should be ashamed and accountable .,2021-05-06T02:00:03Z
896,"If you get these and go Hospital u are still to die even with Medical Care . This is serious and i am sorry but as know why these are or have any Real treatment to save all getting these it that your taking a risk , and If your 70 and i Would not take it",2021-05-06T01:50:47Z
897,Another preventable death . But lying saying any and every vaccine is safe . Just take the first one you get . Yea . How about no,2021-05-06T00:38:27Z
898,Is there anything people can do to reduce their risk of blood if they the vaccine ? All this me anxiety . I ’ m sweaty and I hate this,2021-05-06T00:32:18Z
899,Jail corrupt and for a start .,2021-05-06T00:31:07Z
900,How can they be now ? They ' re DEAD !,2021-05-06T00:28:35Z
901,CODE . ARE COMING .,2021-05-06T00:27:52Z
